# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2c_sorted_featurecounts.txt" "./bam_sorted/b2c_sorted.bam" 
Geneid	./bam_sorted/b2c_sorted.bam
ENSG00000278986	1
C18orf21	549
RPRD1A	1688
SLC39A6	3600
ENSG00000288917	5
ELP2	6252
COSMOC	4
MOCOS	24
ENSG00000274849	0
ENSG00000267404	0
ENSG00000267456	0
FHOD3	113
ENSG00000286890	0
TPGS2	1248
KIAA1328	213
ENSG00000267039	1
ENSG00000267651	4
CELF4	57
ENSG00000267707	3
ENSG00000267202	0
ENSG00000279678	0
ENSG00000279543	0
ENSG00000285940	2
MIR4318	0
RPL12P40	0
ENSG00000286716	0
ENSG00000268566	0
RN7SKP182	0
RNU6-706P	0
MIR924HG	34
ENSG00000283458	0
RPL7AP66	234
MIR924	0
ENSG00000286559	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0
LINC01902	8
ENSG00000289833	0
ENSG00000279034	0
LINC01477	0
RPL17P45	0
ENSG00000286844	0
ENSG00000286328	0
KC6	122
NPM1P1	0
ENSG00000225253	0
PIK3C3	1974
ENSG00000276174	2
ENSG00000267088	3
ENSG00000287007	0
LINC00907	0
RNA5SP454	0
ENSG00000286976	0
RIT2	6
ENSG00000287209	0
SYT4	682
ENSG00000278933	0
ENSG00000267716	0
RNA5SP455	0
ENSG00000285550	0
LINC01478	0
KRT8P5	0
MLECP1	0
SETBP1-DT	10
SETBP1	1300
ENSG00000280365	0
MIR4319	0
ENSG00000279319	0
ENSG00000267101	0
SLC14A2	3
SLC14A2-AS1	0
ENSG00000266988	4
ENSG00000285790	0
ENSG00000267354	0
ENSG00000287943	0
ENSG00000267193	0
ENSG00000266968	0
ENSG00000288545	2
SLC14A1	6
ENSG00000267558	0
EPG5	1913
SIGLEC15	78
PSTPIP2	639
RN7SKP26	2
ENSG00000267293	0
RNY4P37	0
ATP5F1A	16223
HAUS1	512
RNU6-1278P	0
C18orf25	1429
RNF165	150
ENSG00000279829	0
ENSG00000285993	0
LOXHD1	4
ST8SIA5	12
ENSG00000240983	0
ST8SIA5-DT	10
ENSG00000274776	2
PIAS2	957
ENSG00000267587	0
ENSG00000289168	2
ENSG00000279354	0
KATNAL2	116
ELOA3DP	0
ELOA3CP	0
ELOA3BP	0
ELOA3P	0
ELOA2	0
ENSG00000280212	10
ENSG00000266957	0
ENSG00000267724	12
HDHD2	25
ENSG00000267228	0
ENSG00000267800	0
IER3IP1	896
SKOR2	2
RNU6-1131P	0
ENSG00000287673	8
MIR4527HG	0
MIR4527	0
ENSG00000279367	0
ENSG00000261307	0
TPMTP1	6
ENSG00000267187	0
SMAD2	4409
MTCO2P2	20
ENSG00000279707	0
ENSG00000269365	0
ENSG00000279366	0
ZBTB7C	54
ENSG00000278891	0
ZBTB7C-AS1	2
RNU6-708P	0
ZBTB7C-AS2	0
RNA5SP456	0
ENSG00000277907	0
POLR3GP2	0
CTIF	1458
ENSG00000278983	0
ENSG00000279629	0
MIR4743	0
ENSG00000267762	0
ENSG00000279250	0
ENSG00000267764	4
SMAD7	1529
ENSG00000266905	0
ENSG00000280335	0
DYM-AS1	0
DYM	6583
MIR4744	0
ENSG00000265128	0
ENSG00000266696	0
ENSG00000263895	0
ENSG00000287518	0
PRR13P4	0
C18orf32	95
RPL17-C18orf32	0
ENSG00000263916	0
ENSG00000265496	0
MIR1539	0
RPL17	58
SNORD58C	0
SNORD58A	0
SNORD58B	0
SRP72P1	0
LINC02837	0
LIPG	492
SMUG1P1	0
ENSG00000267674	0
ACAA2	2019
ENSG00000266997	0
SNHG22	0
SCARNA17	0
ENSG00000252139	0
MYO5B	2490
RNA5SP457	0
ENSG00000267196	0
ADAD1P2	0
ENSG00000267591	2
MIR4320	0
RN7SL310P	0
CFAP53	85
ENSG00000277310	28
MBD1	2272
CXXC1	750
ENSG00000267695	0
ENSG00000274930	0
RNA5SP458	0
SKA1	61
RPLP0P11	0
MAPK4	508
ENSG00000287381	0
ENSG00000267713	0
MRO	40
HNRNPA3P16	0
RPL17P46	0
ME2	2130
ELAC1	58
ENSG00000267699	0
ENSG00000289868	2
SMAD4	3728
SRSF10P1	0
MEX3C	2922
RNU1-46P	0
LINC01630	0
SS18L2P2	0
ENSG00000266003	0
RSL24D1P9	0
ENSG00000265712	0
RPS8P3	0
ENSG00000286283	0
ENSG00000285695	0
ENSG00000266335	0
DCC	13
ENSG00000280098	0
VN1R76P	0
MIR4528	0
LINC01917	0
LINC01919	0
RPL29P32	0
ENSG00000264296	2
MBD2	1570
SNORA37	2
ENSG00000277324	4
POLI	1007
STARD6	0
C18orf54	387
SNRPGP2	38
CUPIN1P	0
DYNAPP1	0
DYNAPP2	0
DYNAPP3	0
DYNAP	4
RAB27B	881
RPSAP57	0
ENSG00000267311	0
ENSG00000267112	2
CCDC68	1478
MAP1LC3P	0
LINC01929	0
RNA5SP459	0
TCF4	2244
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
ENSG00000267284	8
RPL21P126	0
LINC01415	25
ENSG00000267172	0
ENSG00000287944	0
LINC01416	6
ENSG00000267327	60
LINC03069	2
ENSG00000287248	13
LINC01905	9
ENSG00000267399	0
LINC01539	2
ENSG00000267732	0
ENSG00000289876	0
TXNL1	2885
WDR7	714
ENSG00000267146	0
WDR7-OT1	0
ENSG00000286777	0
LINC-ROR	0
ENSG00000267789	0
BOD1L2	0
LINC02565	0
RNU6-737P	0
ST8SIA3	6
ENSG00000277837	0
ONECUT2	14
FECH	1101
ENSG00000278703	7
NARS1	5175
ATP8B1-AS1	10
ENSG00000267787	56
ATP8B1	897
RNU6-742P	0
RSL24D1P11	12
LINC01897	0
HMGN1P30	18
NEDD4L	2864
ENSG00000267743	0
ENSG00000267504	0
ENSG00000267396	0
ENSG00000267675	0
MIR122HG	6
MIR122	0
MIR3591	0
ENSG00000276403	0
ALPK2	568
ENSG00000274354	0
ENSG00000267257	11
ENSG00000267579	0
SNORA108	0
RPL9P31	0
ENSG00000275418	0
MALT1-AS1	4
MALT1	1582
ENSG00000267476	0
MRPL37P1	0
ENSG00000267705	0
ENSG00000267501	4
RNU6-219P	0
LINC01926	0
ZNF532	3316
RNU2-69P	0
OACYLP	2
ENSG00000267215	0
SEC11C	188
GRP	0
RAX	34
CPLX4	0
LMAN1	29457
ENSG00000267677	4
CCBE1	1271
ENSG00000267000	1
ENSG00000267061	0
ENSG00000267269	0
ENSG00000267774	0
ENSG00000273664	0
RPS26P54	0
GLUD1P4	0
RPLP0P12	0
PMAIP1	423
ENSG00000267066	0
NFE2L3P1	0
RN7SL342P	0
ENTR1P1	0
ENSG00000267462	0
SINHCAFP2	34
RNU6-567P	0
ENSG00000267686	2
RPS3AP49	76
RNU4-17P	0
ENSG00000267620	0
ENSG00000267401	0
ENSG00000285681	0
MC4R	2
ENSG00000267400	0
MRPS5P4	0
ENSG00000267687	0
GAD3P	0
ENSG00000267098	0
ENSG00000290562	0
CTBP2P3	0
HMGN1P31	0
CDH20	20
RNU6-116P	0
RPL30P14	0
ENSG00000288800	0
ENSG00000267316	0
ENSG00000267279	2
ENSG00000267175	0
ENSG00000267038	0
LINC01544	0
RNF152	1014
PIGN	904
RPIAP1	0
RELCH	763
ENSG00000266900	0
ENSG00000267560	0
TNFRSF11A	48
ENSG00000267341	0
RPL17P44	0
ENSG00000267487	0
ACTBP9	0
ZCCHC2	817
ENSG00000278017	2
ENSG00000279236	6
RN7SL705P	0
PHLPP1	1221
RNU6-142P	0
BCL2	560
ENSG00000267766	0
ENSG00000283125	0
KDSR	4197
KDSR-DT	18
VPS4B	2820
ENSG00000267430	4
SERPINB5	10
ENSG00000269989	0
ATP5MC1P6	2
SERPINB12	0
SERPINB13	2
SERPINB4	5
SERPINB11	0
SERPINB3	3
SERPINB7	3
SERPINB2	114
ENSG00000289724	0
SERPINB10	63
HMSD	0
ENSG00000283667	6
SERPINB8	471
LINC01924	2
RPL12P39	0
LINC00305	88
LINC01538	4
ENSG00000275448	0
ENSG00000286800	1
ENSG00000263863	0
ENSG00000264131	0
LINC01916	12
ENSG00000265217	0
CDH7	2570
ENSG00000263720	18
ENSG00000263622	0
PRPF19P1	0
CDH19	2
RNU6-1037P	0
MIR5011	0
RPL31P9	0
ENSG00000265936	62
ENSG00000260578	22
DSEL	638
ENSG00000263424	0
DSEL-AS1	0
ENSG00000264040	0
ENSG00000263594	0
FAM32DP	0
ENSG00000264104	0
LINC01903	0
ENSG00000265240	0
ENSG00000264634	0
ENSG00000264869	0
ENSG00000287907	3
LINC01912	0
ENSG00000260747	110
ENSG00000265425	0
AKR1B10P2	0
MTL3P	0
TMX3	2037
CCDC102B	111
ENSG00000276092	0
ENSG00000263637	0
RNU6-39P	0
SDHCP1	0
ENSG00000264472	0
ENSG00000273584	0
ENSG00000264236	0
ENSG00000264705	0
ENSG00000285748	0
ENSG00000278532	0
DOK6	116
ENSG00000264845	0
ENSG00000265643	0
ENSG00000279221	0
ENSG00000266840	0
CD226	130
RTTN	784
ENSG00000287646	4
SOCS6	1712
LINC01909	2
LIVAR	2
LINC01910	0
LARP7P3	0
RPS2P6	0
ENSG00000288828	1
ENSG00000278971	0
ENSG00000286642	0
RN7SL795P	0
GTSCR1	0
ENSG00000265781	0
ENSG00000265639	0
ENSG00000287693	0
ENSG00000265484	0
ENSG00000263733	0
LINC01541	0
ENSG00000264388	0
ENSG00000265946	0
LINC01899	0
ENSG00000260457	0
ENSG00000265995	0
ENSG00000271313	0
CBLN2	0
HNRNPA1P11	0
NETO1	2
ENSG00000265579	0
RNA5SP460	0
MIR548AV	0
NETO1-DT	0
LINC02864	0
LINC02582	0
ENSG00000289131	0
ENSG00000265380	0
RN7SL401P	0
ENSG00000263655	0
ENSG00000278902	0
ENSG00000287314	0
FBXO15	19
TIMM21	506
ENSG00000260569	0
RN7SL551P	0
CYB5A	865
ENSG00000286529	0
C18orf63	0
FAUP1	52
LINC01922	0
DIPK1C	0
ENSG00000287689	0
CNDP2	2686
ENSG00000276934	6
CNDP1	12
ENSG00000264340	0
ZNF407-AS1	178
ZNF407	596
ENSG00000278607	0
ENSG00000273669	2
ENSG00000283452	0
ENSG00000278911	0
ENSG00000285915	0
PTGR3	2042
TSHZ1	2274
ENSG00000276993	0
ENSG00000264116	0
SMIM21	0
ENSG00000266774	0
ENSG00000287281	14
ENSG00000286603	2
ENSG00000287295	0
ENSG00000287993	0
LINC01898	0
ENSG00000266460	0
ENSG00000275827	0
ENSG00000264108	0
ENSG00000263547	0
ENSG00000266743	0
LINC01893	4
ENSG00000264595	0
ENSG00000266014	6
ENSG00000265717	0
ENSG00000264212	0
ENSG00000266614	0
ZNF516	3231
ENSG00000263982	7
ENSG00000280205	0
ZNF516-AS1	21
ZNF516-DT	30
LINC00683	20
ENSG00000286090	0
LINC01927	0
LINC01879	0
ARL2BPP1	0
CCND3P2	0
ENSG00000265626	0
ZNF236-DT	8
RNU6-346P	0
ENSG00000278107	2
ZNF236	805
RPL26P35	0
ENSG00000265261	2
ENSG00000266844	4
MBP	1750
ENSG00000279811	8
ENSG00000287680	4
ENSG00000275178	0
ENSG00000279433	0
ENSG00000278330	12
ENSG00000265844	0
GALR1	0
ENSG00000264015	2
ENSG00000199392	0
BDP1P	0
ENSG00000264693	0
ENSG00000271702	0
ENSG00000286727	0
RNA5SP461	0
LINC01029	0
ENSG00000264334	0
RNU6-655P	0
ENSG00000266213	0
ENSG00000265644	0
ENSG00000265378	0
ENSG00000266273	0
ENSG00000266586	0
ENSG00000265101	0
ENSG00000287758	0
LINC01896	26
SALL3	195
ATP9B	697
ENSG00000279416	4
ENSG00000267655	37
ENSG00000279474	0
ENSG00000286245	0
ENSG00000267628	0
ENSG00000267015	0
ENSG00000279077	8
NFATC1	892
ENSG00000279637	0
ENSG00000286186	0
ENSG00000275186	0
ENSG00000279981	2
ENSG00000279397	0
ENSG00000286296	4
ENSG00000267287	5
ENSG00000267409	0
CTDP1-DT	0
ENSG00000274828	34
CTDP1	835
ENSG00000266901	0
ENSG00000266924	0
ENSG00000267780	0
KCNG2	4
ENSG00000278075	1
SLC66A2	812
ENSG00000287879	26
HSBP1L1	310
TXNL4A	1436
ENSG00000267127	57
RBFA	211
RBFADN	26
SLC25A6P4	6
ADNP2	2316
PARD6G-AS1	67
PARD6G	476
ENSG00000278000	4
ENSG00000267251	11
WASH5P	67
ENSG00000282542	0
ENSG00000282798	0
ENSG00000282807	0
MIR1302-11	0
FAM138F	0
OR4G3P	0
ENSG00000290363	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
ENSG00000282535	0
ENSG00000290384	0
SEPTIN14P19	0
CICP19	0
ENSG00000282416	0
ENSG00000282051	0
LINC01002	76
ENSG00000282339	0
RNU6-1076P	0
ENSG00000282393	6
PLPP2	198
ENSG00000267124	0
MIER2	998
THEG	4
ENSG00000286667	0
ENSG00000267443	0
C2CD4C	60
SHC2	1169
RNA5SP462	0
ODF3L2	4
MADCAM1	28
MADCAM1-AS1	4
TPGS1	46
CDC34	1834
GZMM	0
BSG-AS1	21
BSG	9542
HCN2	66
ENSG00000267036	0
POLRMT	951
ENSG00000261204	4
FGF22	0
RNF126	810
ENSG00000267666	1
FSTL3	1690
PRSS57	6
RPS2P52	0
PALM	1644
MISP	32
ENSG00000272473	0
LINC01836	3
PTBP1	9873
MIR4745	0
PLPPR3	204
MIR3187	0
AZU1	63
PRTN3	92
ELANE	20
CFD	42
MED16	840
RNU6-9	0
R3HDM4	2213
KISS1R	0
ARID3A	5998
ENSG00000267159	0
ENSG00000275162	4
WDR18	398
ENSG00000266990	0
GRIN3B	58
TMEM259	3453
ENSG00000274177	0
RNU6-2	0
CNN2	5676
ENSG00000279753	0
ABCA7	799
ARHGAP45	854
POLR2E	2106
GPX4	9499
SBNO2	2318
ENSG00000290166	4
STK11	2371
HMGB2P1	0
CBARP	279
CBARP-DT	2
ATP5F1D	606
ENSG00000288704	10
MIDN	3900
CIRBP	7533
CIRBP-AS1	12
FAM174C	236
EFNA2	84
RPS15P9	0
ENSG00000267372	12
PWWP3A	565
ENSG00000279488	3
ENSG00000267755	0
NDUFS7	97
ENSG00000280486	13
ENSG00000248015	2
GAMT	304
DAZAP1	2964
RPS15	8310
ENSG00000268798	2
APC2	183
ENSG00000267317	198
C19orf25	365
PCSK4	129
REEP6	180
ADAMTSL5	133
PLK5	4
ENSG00000267092	0
MEX3D	843
RN7SL477P	0
MBD3	554
ENSG00000279009	0
ENSG00000267059	0
UQCR11	141
TCF3	2639
RNU6-1223P	1
ENSG00000267073	0
ONECUT3	0
ATP8B3	99
REXO1	1005
ENSG00000267007	0
MIR1909	0
ENSG00000267244	23
ENSG00000267125	0
KLF16	634
ENSG00000267141	4
ENSG00000261526	28
ENSG00000267232	0
ABHD17A	1446
SCAMP4	1790
ADAT3	7
CSNK1G2	1667
CSNK1G2-AS1	0
BTBD2	2372
ENSG00000267283	0
ENSG00000279653	0
ENSG00000275468	0
ENSG00000267180	0
MKNK2	7012
MOB3A	1582
IZUMO4	24
AP3D1	8004
DOT1L	1664
ENSG00000267122	0
PLEKHJ1	423
MIR1227	0
MIR6789	0
SF3A2	3050
AMH	72
MIR4321	0
JSRP1	4
OAZ1	8577
ENSG00000273734	0
PEAK3	17
LINGO3	10
ENSG00000288156	19
ENSG00000286880	4
LSM7	668
SPPL2B	550
TMPRSS9	5
TIMM13	465
LMNB2	1607
MIR7108	0
LINC01775	0
GADD45B	658
RNU6-993P	0
GNG7	74
ELOCP28	0
RN7SL121P	0
ENSG00000267412	0
MIR7850	0
ENSG00000267214	0
ENSG00000267749	0
ENSG00000276097	0
DIRAS1	319
ENSG00000267001	0
ENSG00000286460	2
ENSG00000261342	18
SLC39A3	184
SGTA	2123
THOP1	212
ZNF554	278
ZNF555	466
ENSG00000267063	0
ENSG00000287766	14
ZNF556	8
ENSG00000267398	0
ENSG00000266938	0
ZNF57	13
ENSG00000253392	1
ZNF77	188
ENSG00000279452	6
ENSG00000288906	0
TLE6	40
TLE2	378
ENSG00000267469	0
TLE5	3154
GNA11	1326
ENSG00000267139	0
ENSG00000267688	0
ENSG00000266944	0
GNA15	226
GNA15-DT	0
S1PR4	0
ENSG00000289471	0
NCLN	541
CELF5	8
ENSG00000267448	0
NFIC	1692
ENSG00000280103	0
ENSG00000279599	0
SMIM24	26
SMIM44	0
DOHH	72
FZR1	1107
ENSG00000252408	0
MFSD12	581
TEKTIP1	31
ENSG00000267436	0
ENSG00000267231	0
ENSG00000279590	0
ENSG00000266959	0
HMG20B	856
GIPC3	30
TBXA2R	18
CACTIN-AS1	9
CACTIN	213
PIP5K1C	1235
ENSG00000267304	0
TJP3	381
APBA3	282
ENSG00000267205	1
ENSG00000267138	2
MRPL54	248
RAX2	0
ENSG00000267148	0
MATK	64
ZFR2	32
FTLP5	0
ATCAY	94
RN7SL202P	0
ENSG00000289254	5
NMRK2	14
DAPK3	2464
MIR637	0
EEF2	148983
SNORD37	0
PIAS4	952
ZBTB7A	3152
ENSG00000268670	8
MAP2K2	4854
CREB3L3	46
SIRT6	330
ANKRD24	108
EBI3	50
ENSG00000280247	0
YJU2	298
SHD	4
TMIGD2	12
FSD1	12
STAP2	483
ENSG00000269425	2
MPND	100
ENSG00000269807	1
EIF1P6	1
ENSG00000269318	9
SH3GL1	2392
ENSG00000267980	12
CHAF1A	185
ENSG00000267255	0
UBXN6	1929
MIR4746	0
ENSG00000267030	0
ENSG00000280239	8
ENSG00000267769	20
ENSG00000267011	2
HDGFL2	1791
PLIN4	35
PLIN5	28
ENSG00000267385	2
LRG1	150
SEMA6B	2214
ENSG00000267408	2
TNFAIP8L1	364
MYDGF	1597
ENSG00000268565	0
DPP9	1536
DPP9-AS1	2
ENSG00000287884	8
MIR7-3HG	0
MIR7-3	0
ENSG00000268536	0
FEM1A	35
ENSG00000269604	0
ENSG00000290068	0
TICAM1	444
ENSG00000267484	0
PLIN3	2370
ARRDC5	6
UHRF1	78
MIR4747	0
KDM4B	2580
PTPRS	2840
PTPRS-AS1	0
RPL32P34	0
ENSG00000274447	2
ZNRF4	0
TINCR	331
SNRPEP4	118
SAFB2	2080
SAFB	4224
RPL36	8666
MICOS13	239
HSD11B1L	66
LONP1	3095
CATSPERD	6
PRR22	4
ENSG00000267157	0
DUS3L	232
NRTN	172
ENSG00000289543	8
FUT6	16
FUT3	149
ENSG00000267709	23
FUT5	17
ENSG00000267740	0
NDUFA11	67
ENSG00000266941	0
ENSG00000267314	0
VMAC	92
ENSG00000267571	4
CAPS	59
RANBP3	1220
RANBP3-DT	14
RFX2	188
ENSG00000267262	0
ENSG00000267589	0
ENSG00000267299	0
ACSBG2	6
ENSG00000267415	0
ENSG00000284490	0
MLLT1	2187
ENSG00000267563	0
ENSG00000280394	4
ACER1	0
ENSG00000269802	0
CLPP	1058
ALKBH7	614
PSPN	278
GTF2F1	4465
ENSG00000269444	0
MIR6885	0
MIR6790	0
ENSG00000214347	2
KHSRP	9082
MIR3940	0
SLC25A41	13
SLC25A23	1342
CRB3	86
DENND1C	338
ENSG00000275234	93
TUBB4A	27
ENSG00000268203	0
ENSG00000268191	0
TNFSF9	261
ENSG00000268742	0
CLIC4P2	0
CD70	10
RPL7P50	72
TNFSF14	44
C3	5743
ENSG00000276980	0
GPR108	1854
MIR6791	0
TRIP10	4763
ENSG00000269680	3
SH2D3A	128
VAV1	256
ADGRE1	151
ENSG00000280091	3
ENSG00000269385	2
ENSG00000290427	52
ENSG00000268845	0
ADGRE4P	0
ENSG00000269761	0
ENSG00000283679	0
MBD3L2B	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	6
ZNF557	323
INSR	2736
ARHGEF18	2291
ARHGEF18-AS1	10
PEX11G	14
TEX45	7
ENSG00000267952	0
ZNF358	280
ENSG00000269371	0
MCOLN1	288
ENSG00000268614	0
PNPLA6	1292
CAMSAP3	211
MIR6792	0
XAB2	2130
PET100	41
ENSG00000268400	1
PCP2	5
ENSG00000268204	4
STXBP2	77
RPS27AP19	0
RETN	20
MCEMP1	47
ENSG00000269711	0
TRAPPC5	32
FCER2	0
CLEC4G	0
ENSG00000288669	0
CD209	10
RPL21P129	0
CLEC4M	0
CLEC4GP1	0
ENSG00000290088	10
EXOSC3P2	0
EVI5L	354
PRR36	73
ENSG00000268120	0
LYPLA2P2	4
LRRC8E	13
ENSG00000214248	6
MAP2K7	1338
ENSG00000268149	0
TGFBR3L	17
ENSG00000260500	2
SNAPC2	396
CTXN1	28
ENSG00000269139	0
TIMM44	763
ENSG00000286138	7
ELAVL1	3545
ENSG00000269813	0
ENSG00000289255	0
ENSG00000267939	17
CCL25	2
FBN3	103
ENSG00000269651	0
CERS4	1147
ENSG00000271717	0
CD320	102
ENSG00000167774	0
NDUFA7	4
RPS28	8940
KANK3	71
ENSG00000268884	0
ANGPTL4	1362
RAB11B-AS1	29
MIR4999	0
RAB11B	1694
MARCHF2	418
ENSG00000268931	0
ENSG00000279827	2
HNRNPM	2823
PRAM1	302
ZNF414	132
MYO1F	1409
ENSG00000268618	0
ADAMTS10	870
ENSG00000267986	0
NFILZ	6
ENSG00000279426	0
ACTL9	0
OR2Z1	0
RPL23AP78	0
ENSG00000268922	0
ZNF558	5
ENSG00000269300	0
MBD3L1	0
ENSG00000269400	0
MUC16	3095
BOLA3P2	0
OR1M4P	0
OR1M1	4
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ZNF317	1640
OR7D2	12
ELOCP29	0
OR7E16P	0
ENSG00000290821	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
ENSG00000290719	0
OR7H1P	0
ZNF699	378
ENSG00000267510	0
ZNF559	217
ZNF559-ZNF177	3
ENSG00000270614	2
ZNF177	4
ENSG00000283108	7
ZNF266	1303
ENSG00000287275	0
ZNF560	100
ENSG00000267273	0
ENSG00000287960	6
ENSG00000260112	0
ZNF426	1527
ZNF426-DT	23
ZNF121	1435
ZNF561	3520
ZNF561-AS1	88
ZNF562	540
RPS4XP22	2
ZNF812P	0
ENSG00000291231	0
ENSG00000277587	4
ENSG00000267490	10
ENSG00000267612	2
ZNF846	210
ENSG00000267370	0
UBE2L4	12
ENSG00000266950	0
FBXL12	736
RPL10P15	4
UBL5	1444
PIN1-DT	6
PIN1	487
OLFM2	324
COL5A3	283
ENSG00000267650	0
RDH8	0
C3P1	0
MIR5589	0
SHFL	195
ENSG00000267387	3
ANGPTL6	36
PPAN-P2RY11	0
PPAN	55
SNORD105	0
SNORD105B	0
P2RY11	60
EIF3G	2978
DNMT1	3034
S1PR2	968
MIR4322	0
MRPL4	330
LIMASI	0
ENSG00000267105	0
ICAM1	2850
ICAM4-AS1	2
ICAM4	0
ICAM5	167
ZGLP1	8
ENSG00000167807	0
FDX2	1
ENSG00000267303	0
RAVER1	492
ENSG00000274425	2
ICAM3	19
TYK2	1656
CDC37	2696
MIR1181	0
PDE4A	971
KEAP1	1127
ENSG00000267197	6
S1PR5	60
ATG4D	483
RNU7-140P	0
MIR1238	0
KRI1	610
CDKN2D	124
AP1M2	502
ENSG00000271010	0
SLC44A2	11285
ILF3-DT	138
ILF3	7726
QTRT1	146
DNM2	4388
MIR638	0
MIR4748	1
MIR199A1	2
MIR6793	0
TMED1	190
C19orf38	165
HIKESHIP2	12
CARM1	2377
YIPF2	1352
TIMM29	321
SMARCA4	5142
ENSG00000266936	0
RN7SL192P	0
ENSG00000278643	0
LDLR	3457
MIR6886	0
SPC24	16
KANK2	2304
DOCK6	1649
ENSG00000267082	6
ENSG00000279807	0
ENSG00000273733	0
ANGPTL8	15
ENSG00000267174	30
TSPAN16	17
RAB3D	1527
ENSG00000267576	0
TMEM205	224
CCDC159	118
PLPPR2	1285
ENSG00000267277	9
SWSAP1	27
EPOR	934
RGL3	226
ODAD3	67
PRKCSH	8448
ELAVL3	29
ENSG00000267477	0
ZNF653	61
MIR7974	0
ECSIT	394
RN7SL833P	0
ENSG00000213304	4
ENSG00000213303	4
CNN1	332
ELOF1	756
ZNF627	1038
ACP5	1070
GAPDHP76	0
ENSG00000197332	9
ZNF887P	11
HNRNPA1P10	403
ENSG00000289985	10
ENSG00000290463	0
ZNF833P	2
ZNF823	210
ENSG00000266922	0
ENSG00000220949	0
ZNF441	212
ENSG00000267646	0
ZNF491	16
ZNF440	495
ENSG00000267089	0
ZNF439	55
ENSG00000278897	0
ZNF69	54
ZNF700	265
ENSG00000267179	0
ENSG00000267274	1
ZNF763	21
ZNF433-AS1	50
ENSG00000286098	0
RNA5SP464	0
ZNF433	315
ENSG00000257355	0
RNA5SP465	4
ZNF878	0
ZNF844	110
RNA5SP466	0
ENSG00000286132	23
ENSG00000290812	20
ZNF788P	0
ZNF20	4
RSL24D1P8	6
RNA5SP467	0
ZNF625-ZNF20	0
RPL17P47	29
ZNF625	20
ZNF136	609
ENSG00000291101	0
ENSG00000234773	0
ZNF44	1130
ENSG00000213293	12
ENSG00000234750	7
ZNF563	164
ZNF442	80
RPS29P23	0
ENSG00000268744	0
ENSG00000248406	0
ZNF799	79
ENSG00000268870	0
ZNF443	97
ENSG00000269755	8
ENSG00000234848	3
ZNF709	3
ENSG00000196826	0
MTND2P40	5
MTCO1P27	5
MTCO2P27	4
MTATP6P27	4
PPIAP20	2
ZNF564	36
ENSG00000269693	0
ENSG00000269560	0
LINC02926	0
PGK1P2	38
ZNF490	162
ZNF791	2089
RPL10P16	776
ENSG00000269242	3
MAN2B1	2594
ENSG00000269590	0
WDR83	21
ENSG00000285589	21
WDR83OS	0
ENSG00000285583	0
DHPS	22
ENSG00000268945	0
GNG14	4
FBXW9	47
ENSG00000267791	0
TNPO2	3798
SNORD41	0
ENSG00000267004	0
TRIR	2559
GET3	638
BEST2	2
HOOK2	385
ENSG00000267212	6
MIR5684	0
JUNB	2674
PRDX2	1891
ENSG00000267062	0
THSD8	0
RNASEH2A	6
RTBDN	0
ENSG00000267424	0
MAST1	52
MIR6794	0
DNASE2	902
ENSG00000267735	0
KLF1	4
GCDH	81
RPS6P25	16
SYCE2	7
MIR5695	2
FARSA	1184
FARSA-AS1	0
CALR	13234
MIR6515	0
ENSG00000267458	0
RAD23A	2386
GADD45GIP1	259
DAND5	0
NFIX	640
ENSG00000267417	0
ENSG00000267610	0
ENSG00000279044	1
LYL1	144
TRMT1	458
NACC1	1215
ENSG00000266897	0
ENSG00000267512	0
STX10	595
IER2	736
ENSG00000287296	0
ENSG00000267598	0
RPL12P42	178
CACNA1A	93
YJU2B	389
MRI1	209
ENSG00000267633	0
C19orf53	1733
ZSWIM4	252
ENSG00000267582	0
RN7SL619P	0
MIR23AHG	172
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	10
MIR181C	0
MIR181D	0
BRME1	46
CC2D1A	735
PODNL1	8
DCAF15	569
RFX1	364
ENSG00000275091	0
RLN3	0
ENSG00000267670	0
IL27RA	292
PALM3	16
EEF1DP1	138
MISP3	12
MIR1199	0
C19orf67	6
SAMD1	642
PRKACA	4272
SMIM46	0
ENSG00000267783	0
ASF1B	93
ADGRL1-AS1	43
ADGRL1	1923
RN7SL231P	0
ENSG00000287254	0
ENSG00000267723	6
ENSG00000267406	4
LINC01841	0
LINC01842	0
ADGRE5	738
ENSG00000267379	0
DDX39A	480
PKN1	2252
ENSG00000267474	2
PTGER1	2
GIPC1	1080
SNRPGP15	38
DNAJB1	5580
TECR	1839
MIR639	0
NDUFB7	342
CLEC17A	17
RN7SL337P	0
RN7SL842P	0
ADGRE3	40
ITGB1P1	187
