# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b1s_sorted_featurecounts.txt" "./bam_sorted/b1s_sorted.bam" 
Geneid	./bam_sorted/b1s_sorted.bam
MMP25	293
IL32	342
RNU1-125P	0
ENSG00000262370	317
RNU1-22P	0
ZSCAN10	128
ZNF213-AS1	451
ENSG00000263011	5
ZNF205	331
ZNF213	672
CASP16P	13
ENSG00000261889	20
ENSG00000262521	0
OR1F1	12
OR1F2P	4
ZNF200	1227
MEFV	326
LINC00921	43
ENSG00000290183	0
ENSG00000279330	6
ZNF263	759
ENSG00000279031	0
TIGD7	127
ZNF75A	894
ENSG00000262899	0
ENSG00000262316	0
OR2C1	4
ENSG00000285329	8
MTCO1P28	0
MTND1P8	2
ZSCAN32	889
ZNF174	671
ZNF597	793
NAA60	2418
ENSG00000263212	0
MIR6126	0
C16orf90	0
ENSG00000240311	4
CLUAP1	753
ENSG00000278942	0
NLRC3	144
ENSG00000262312	6
ENSG00000261938	0
SLX4	663
DNASE1	976
ENSG00000263235	6
TRAP1	1872
ENSG00000276754	0
CREBBP	8857
DPPA3P6	0
LINC02861	20
ADCY9	2443
ENSG00000263159	0
ENSG00000262471	0
ENSG00000263105	2
SRL	46
LINC01569	88
TFAP4	566
ENSG00000288935	16
GLIS2	1151
GLIS2-AS1	0
PAM16	38
ENSG00000262712	16
CORO7-PAM16	0
ENSG00000280063	36
CORO7	196
VASN	1932
DNAJA3	2837
ENSG00000277170	6
ENSG00000277440	0
ENSG00000275515	2
NMRAL1	959
HMOX2	1587
CDIP1	2410
ENSG00000278434	2
C16orf96	35
ENSG00000261789	0
SUB1P3	122
UBALD1	777
MGRN1	4516
RN7SL850P	0
ENSG00000261442	4
MIR6769A	0
NUDT16L1	440
ANKS3	351
ENSG00000266994	2
DNAAF8	18
ZNF500	612
SEPTIN12	1
ENSG00000285952	2
SMIM22	9
ENSG00000267077	1
ROGDI	361
GLYR1	5231
ENSG00000275056	0
UBN1	5181
PPL	3641
SEC14L5	16
ENSG00000267072	0
NAGPA	526
ALG1	771
C16orf89	103
ENSG00000260882	0
EEF2KMT	182
ENSG00000267070	0
ENSG00000285567	4
ENPP7P14	0
VPS51P1	0
LINC02164	0
RBFOX1	80
ENSG00000260817	0
RPS3AP48	0
SNRPCP20	0
NPM1P3	0
LINC01570	0
MIR8065	0
ENSG00000270440	0
ENSG00000280000	0
ENSG00000257180	0
ENSG00000286635	0
ENSG00000260835	0
ENSG00000278975	0
ENSG00000259963	0
RNU7-99P	0
RNU6-457P	0
RNU6-328P	0
ENSG00000289107	0
ENSG00000240419	0
ENSG00000287340	0
ENSG00000283584	0
ENSG00000261198	0
ENSG00000252138	0
ENSG00000260289	0
ENSG00000260003	0
LINC02152	0
ENSG00000260058	0
ENSG00000259819	0
ENSG00000260379	0
ENSG00000261066	0
TMEM114	0
ENSG00000287522	0
METTL22	629
ENSG00000279357	0
ABAT	816
RN7SL743P	0
RNU7-63P	0
ENSG00000260764	0
TMEM186	378
PMM2	1984
ENSG00000260350	2
CARHSP1	924
CARHSP1-DT	0
LITAFD	0
USP7	11348
USP7-AS1	0
ENSG00000261392	0
HAPSTR1	5235
ENSG00000263244	0
ENSG00000260349	0
RPL21P119	8
LINC02177	0
ENSG00000260071	0
LINC01177	0
LINC01195	0
ENSG00000283003	0
RNA5SP403	0
RNA5SP404	0
ENSG00000260362	24
GRIN2A	386
ENSG00000283221	8
ENSG00000287830	24
ENSG00000261810	0
IMPDH1P11	0
ENSG00000285543	23
RN7SL493P	0
ATF7IP2	945
ENSG00000260756	0
ENSG00000289023	8
ENSG00000279662	23
RNU6-633P	0
LINC01290	7
EMP2	5078
ENSG00000256013	0
ENSG00000260310	0
TEKT5	4
ENSG00000263279	0
MTCYBP33	0
MTND6P33	0
MTND5P33	0
MTND4P34	0
MTND4LP24	0
MTND3P13	0
MTCO3P24	0
MTATP6P24	0
ENSG00000289073	10
NUBP1	541
TVP23A	205
ENSG00000262488	44
ENSG00000262151	2
CIITA	125
DEXI	153
ENSG00000280153	0
CLEC16A	2758
RPL7P46	0
ENSG00000274038	5
ENSG00000262020	0
ENSG00000287121	0
ENSG00000263033	5
HNRNPCP4	7
RMI2	911
SOCS1	747
TNP2	0
PRM3	0
ENSG00000212228	0
PRM2	0
PRM1	0
ENSG00000287429	0
MIR548H2	0
ENSG00000263080	8
ENSG00000262703	2
ENSG00000188897	14
ENSG00000262636	0
ENSG00000262999	0
LITAF	9006
SNN	2242
TXNDC11	2313
TXNDC11-AS1	2
ZC3H7A	4291
ENSG00000277369	22
BCAR4	0
RSL1D1	10793
RSL1D1-DT	14
GSPT1	10282
ENSG00000261560	9
COX6CP1	0
ENSG00000261216	2
ENSG00000277458	0
NPIPB2	67
TNFRSF17	2
UBL5P4	0
SNX29	1988
ENSG00000260488	0
RPS23P6	0
ENSG00000175604	4
ENSG00000261293	0
ENSG00000238685	0
ENSG00000261394	0
ENSG00000260723	0
ENSG00000278979	0
ENSG00000260601	0
ENSG00000259876	0
ENSG00000259899	1
ENSG00000274834	0
CPPED1	2376
MIR4718	0
ENSG00000260378	0
ENSG00000261158	2
ENSG00000199474	0
RPL35AP34	0
SHISA9	619
ENSG00000262116	0
ENSG00000262801	17
ENSG00000262011	0
TMF1P1	0
ENSG00000262267	0
ERCC4	1027
RPS26P52	6
ENSG00000262732	0
ENSG00000263234	0
LINC02185	12
LINC02186	0
MRTFB	3296
ENSG00000276564	24
ENSG00000262529	2
TVP23CP2	0
MIR193BHG	94
MIR193B	0
MIR365A	0
LINC02130	0
ENSG00000263257	0
PARN	2995
RN7SL274P	0
BFAR	4798
RNU7-125P	0
PLA2G10	10
ENSG00000261523	1
NPIPA3	24
PLA2G10BP	0
ENSG00000261695	1
NPIPA2	20
PLA2G10EP	0
ABCC6P2	40
NOMO1	6311
ENSG00000270734	0
ENSG00000257264	0
MIR3179-1	0
MIR3670-1	0
ENSG00000258354	0
MIR3180-1	0
PKD1P3	172
ENSG00000290391	0
NPIPA1	264
MIR6511A1	0
MIR6770-1	0
ENSG00000273804	0
PDXDC1	12461
ENSG00000261819	66
MIR1972-1	0
ENSG00000275910	4
NTAN1	1728
RRN3	2964
ENSG00000260735	12
ENSG00000290396	0
NPIPP1	0
PKD1P6-NPIPP1	45
PKD1P6	54
ENSG00000291272	219
ENSG00000290394	30
MIR6511B2	0
ENSG00000291273	16
MIR3180-4	0
ENSG00000257391	0
PLA2G10GP	0
NPIPA5	166
MPV17L	101
ENSG00000261130	0
BMERB1	141
MARF1	4619
ENSG00000257769	0
MIR6506	0
NDE1	1343
MIR484	0
ENSG00000262380	0
ENSG00000280206	265
MYH11	54
ENSG00000263335	0
ENSG00000263065	0
ENSG00000280429	0
CEP20	2020
RNU6-213P	1
ENSG00000262171	0
RPL15P20	111
ABCC1	4917
RPL17P40	0
ABCC6	356
ENSG00000262332	0
NOMO3	766
ENSG00000263029	1
ENSG00000262848	0
MIR3179-2	0
MIR3670-2	0
ENSG00000257366	0
MIR3180-2	0
PKD1P1	1
NPIPA9	52
MIR6511A2	0
MIR6770-2	0
ENSG00000277920	0
PKD1P2	55
MIR6511A3	0
NPIPA7	9
PLA2G10FP	0
ENSG00000260126	0
ENSG00000261362	0
ENSG00000287905	0
ENSG00000279729	6
SPRING1P3	0
ENSG00000279490	0
TCERG1P2	0
ENSG00000260405	2
XYLT1	2460
ENSG00000261448	0
ENSG00000279410	0
ENSG00000279415	14
ENSG00000279620	7
ENSG00000286849	0
ENSG00000275927	0
ENSG00000285850	0
ENSG00000260945	0
ENSG00000261555	2
RPL7P47	64
ENSG00000259929	1
ENSG00000280283	0
ENSG00000260242	1
ENSG00000260933	0
ENSG00000278994	0
PLA2G10IP	0
NPIPA8	0
ENSG00000285628	0
PKD1P4	169
ENSG00000290386	0
MIR6511A4	0
ENSG00000277647	0
PKD1P5	126
MIR6770-3	0
ENSG00000291270	0
ENSG00000290383	0
ENSG00000257563	0
MIR3180-3	0
MIR3670-3	0
ENSG00000257527	1
MIR3179-3	0
NOMO2	4300
MIR3670-4	0
MIR3179-4	0
ENSG00000262974	0
ENSG00000260550	0
ABCC6P1	238
RPS15A	7218
ENSG00000260342	0
ARL6IP1	9352
ENSG00000260017	4
SMG1	11808
SMG1-DT	0
TMC7	321
RNU6-1340P	0
COQ7-DT	0
ENSG00000261357	0
COQ7	1025
ENSG00000260430	5
ENSG00000278389	4
ITPRIPL2	4054
ENSG00000261427	0
ENSG00000261759	0
SYT17	240
ENSG00000286790	0
CLEC19A	22
ENSG00000259871	0
LINC02858	0
ENSG00000259925	2
ENSG00000280265	0
TMC5	157
ENSG00000260681	0
ENSG00000260592	0
RNU4-46P	0
ENSG00000260934	0
GDE1	5748
ENSG00000279747	0
CCP110	1505
VPS35L	5412
ENSG00000276571	6
KNOP1	953
ENSG00000261312	0
IQCK	194
ENSG00000261195	0
LARP7P2	0
GPRC5B	2157
GPR139	6
ENSG00000277211	0
ENSG00000263253	0
SNRPEP3	4
GP2	54
UMOD	0
PDILT	0
ENSG00000263237	0
ACSM5	33
ENSG00000262995	0
ACSM2A	95
ENSG00000280306	0
ACSM2B	70
ENSG00000260201	0
ACSM5P1	0
ACSM3	743
ENSG00000275315	0
ENSG00000274730	0
ACSM1	23
THUMPD1	4167
ENSG00000283399	14
ENSG00000285303	4
ENSG00000260510	5
ERI2	1077
RNU6-944P	2
REXO5	398
ENSG00000275908	0
DCUN1D3	1467
LYRM1	979
DNAH3	27
ENSG00000289640	0
ENSG00000263331	0
LDAF1	1547
ENSG00000262983	0
ZP2	4
ENSG00000289978	42
ANKS4B	344
CRYM	165
ENSG00000283421	0
ABCA15P	12
ENSG00000257403	0
SNX29P1	0
ENSG00000290192	0
ENSG00000276548	0
NPIPB3	162
ENSG00000291073	34
SMG1P3	0
MIR3680-1	0
ENSG00000287809	7
SLC7A5P2	0
ENSG00000273956	0
ENSG00000257639	0
ENSG00000271609	0
ENSG00000252798	0
METTL9	11612
ENSG00000261596	14
IGSF6	1679
RNU6-1005P	4
RNU6-196P	2
OTOA	17
ENSG00000260306	45
ENSG00000291066	213
RRN3P1	0
ENSG00000276721	0
NPIPB4	224
SMG1P4	62
ENSG00000291262	0
ENSG00000290674	6
ABCA3P1	0
ENSG00000290675	0
ENSG00000274460	33
UQCRC2	7693
PDZD9	4
ENSG00000260395	2
ENSG00000275445	0
MOSMO	987
ENSG00000260277	6
VWA3A	10
SDR42E2	0
ENSG00000287739	0
EEF2K	2700
ENSG00000261113	0
POLR3E	1477
ENSG00000286808	26
CDR2	2614
ENSG00000260635	4
CDR2-DT	0
MFSD13B	5
RRN3P3	164
ENSG00000291060	2
SMG1P1	2
NPIPB5	484
ENSG00000277041	0
OTOAP1	13
ENSG00000260973	2
LINC02890	0
ENSG00000283213	18
HS3ST2	384
ENSG00000261090	0
ENSG00000260566	0
USP31	961
ENSG00000280400	0
ENSG00000285613	0
SCNN1G	8
ENSG00000260741	0
SCNN1B	0
COG7	1093
RN7SKP23	12
ENSG00000259782	0
ENSG00000260136	17
GGA2	8461
CCNYL7	6
EARS2	2078
SUB1P4	2
UBFD1	7549
ENSG00000260751	32
NDUFAB1	2497
PALB2	1428
ENSG00000261723	2
DCTN5	8145
ENSG00000260482	0
PLK1	1192
ENSG00000261266	0
ERN2	8
ENSG00000278912	0
ENSG00000261583	0
ENSG00000279756	0
CHP2	23
PRKCB	1366
ENSG00000279276	0
ENSG00000279202	0
MIR1273H	2
ENSG00000279554	2
LINC02194	0
CACNG3	4
ENSG00000201541	0
RNU7-24P	0
ENSG00000260072	28
RBBP6	7657
ENSG00000289171	12
TNRC6A	5844
LINC01567	1
ENSG00000261669	0
SLC5A11	40
ARHGAP17	4010
ENSG00000260714	1
ENSG00000291179	2
ENSG00000262587	0
LINC02175	55
SCML2P2	8
ENSG00000263326	2
LCMT1-AS1	10
ENSG00000262700	4
ENSG00000275494	18
LCMT1	2184
LCMT1-AS2	320
RN7SL557P	0
AQP8	4
ZKSCAN2	1189
ENSG00000259955	0
ZKSCAN2-DT	41
LINC02191	0
CYCSP39	0
HS3ST4	196
ENSG00000285882	0
ENSG00000260255	1
MIR548W	0
RNA5SP405	0
HMGN2P3	515
HSPE1P16	0
ENSG00000231876	0
ENSG00000228480	0
ENSG00000286712	2
LINC02195	0
ENSG00000260580	0
C16orf82	2
ENSG00000261482	0
EEF1A1P38	30
LINC02129	0
KDM8	174
ENSG00000259940	7
NSMCE1	949
NSMCE1-DT	7
ENSG00000274092	0
IL4R	5897
IL21R	25
IL21R-AS1	0
GTF3C1	7731
KATNIP	1585
ENSG00000261736	2
ENSG00000261329	8
ENSG00000273553	0
GSG1L	6
RNU6-159P	0
RNU6-1241P	0
XPO6	7334
TPRKBP2	0
ENSG00000200652	0
RNY1P10	0
GAPDHP35	2
ENSG00000283662	4
SBK1	1077
ENSG00000246465	18
ENSG00000277191	0
NPIPB6	19
ENSG00000271623	0
EIF3CL	1003
MIR6862-1	0
CDC37P2	0
ENSG00000275654	0
ENSG00000270118	0
NPIPB7	14
ENSG00000261832	0
CLN3	177
APOBR	1990
IL27	8
NUPR1	287
ENSG00000289754	0
ENSG00000271495	0
ENSG00000275441	2
SGF29	355
SULT1A2	45
ENSG00000288656	0
ENSG00000278665	0
ENSG00000278725	2
SULT1A1	67
ENSG00000289755	0
ENSG00000285020	0
ENSG00000289756	0
NPIPB8	3
PLA2G10DP	2
EIF3C	1252
CDC37P1	0
MIR6862-2	0
ENSG00000270424	6
NPIPB9	14
PLA2G10KP	0
ENSG00000251417	20
ENSG00000240634	26
ENSG00000260796	2
ENSG00000275807	56
ATXN2L	8274
ENSG00000260570	0
TUFM	4769
MIR4721	0
SH2B1	1786
ENSG00000261766	4
ATP2A1-AS1	13
ATP2A1	64
ENSG00000252461	2
RABEP2	710
CD19	38
NFATC2IP	1477
NFATC2IP-AS1	118
MIR4517	0
ENSG00000260367	14
SPNS1	34
ENSG00000261067	9
LAT	11
ENSG00000261552	0
NPIPB10P	4
PLA2G10CP	0
RRN3P2	6
ENSG00000284671	2
ENSG00000290677	2
ENSG00000284649	0
ENSG00000291188	11
ENSG00000284685	22
ENSG00000260517	0
ENSG00000289080	6
ENSG00000279106	0
ENSG00000259807	7
ENSG00000273582	0
ENSG00000260953	3
ENSG00000277999	0
ENSG00000289029	28
ENSG00000198106	6
ENSG00000260413	0
ENSG00000290680	0
SNX29P2	0
ENSG00000278078	0
NPIPB11	109
SMG1P6	96
ENSG00000288632	1
BOLA2-SMG1P6	1
ENSG00000260335	0
BOLA2	0
SLX1B	0
SLX1B-SULT1A4	0
SULT1A4	0
ENSG00000290678	0
ENSG00000258150	0
ENSG00000279228	0
ENSG00000290679	0
ENSG00000257691	0
PLA2G10HP	0
NPIPB12	98
SMG1P2	221
ENSG00000279583	8
MIR3680-2	0
SLC7A5P1	0
CA5AP1	0
ENSG00000260514	0
SPN	1142
QPRT	13164
ENSG00000289181	0
RN7SKP127	0
C16orf54	76
ENSG00000260719	10
ZG16	86
KIF22	1351
ENSG00000275857	0
MAZ	1266
ENSG00000259952	0
MVP-DT	27
ENSG00000280607	0
PRRT2	217
ENSG00000280893	0
PAGR1	492
ENSG00000281348	0
MVP	3813
CDIPT	3361
ENSG00000278713	0
CDIPTOSP	20
SEZ6L2	12771
ASPHD1	499
KCTD13	504
ENSG00000279789	38
KCTD13-DT	107
TMEM219	2489
TAOK2	3892
HIRIP3	571
INO80E	1078
DOC2A	120
C16orf92	0
TLCD3B	36
ENSG00000285043	52
ALDOA	591
ENSG00000274904	0
PPP4C	4474
TBX6	140
YPEL3	1202
YPEL3-DT	115
GDPD3	36
ENSG00000261367	1
ENSG00000275371	3
MAPK3	3322
CORO1A	3168
CORO1A-AS1	10
BOLA2B	0
SLX1A	0
SLX1A-SULT1A3	0
SULT1A3	7
ENSG00000290692	3
ENSG00000258130	0
ENSG00000278887	0
ENSG00000290693	0
ENSG00000261444	0
PLA2G10JP	0
NPIPB13	47
SMG1P5	87
ENSG00000291047	0
ENSG00000273724	4
CD2BP2	3309
CD2BP2-DT	122
TBC1D10B	2595
ENSG00000274653	1
MYL11	0
ZNF48	872
SEPTIN1	46
ENSG00000280137	0
ZNF771	113
SNORA80C	0
DCTPP1	677
SEPHS2	3664
ITGAL	1286
ENSG00000261346	0
ENSG00000260487	0
RNU7-61P	0
ENSG00000261332	0
MIR4518	0
ZNF768	1671
ENSG00000261459	0
ENSG00000278922	61
ZNF747	465
ZNF747-DT	86
ENSG00000260494	16
ZNF764	602
ZNF688	310
ENSG00000239791	2
ZNF785	447
ENSG00000260167	9
ENSG00000261588	4
ZNF689	1036
ENSG00000289491	0
ENSG00000260678	0
ENSG00000261680	0
ENSG00000260113	0
ENSG00000288983	60
PRR14	1306
FBRS	4990
RNU6-416P	0
ENSG00000261840	0
SRCAP	162
RNU6-1043P	0
ENSG00000282034	0
SNORA30	0
TMEM265	0
ENSG00000260899	0
PHKG2	851
CFAP119	4
RNF40	3218
ENSG00000280211	16
ZNF629	2650
ENSG00000260082	1
ENSG00000274678	9
BCL7C	990
MIR762HG	33
MIR4519	0
ENSG00000262721	0
MIR762	0
CTF1	136
CTF2P	0
FBXL19-AS1	250
FBXL19	2135
ENSG00000261487	4
ORAI3	658
ENSG00000275263	12
SETD1A	2245
ENSG00000279196	16
HSD3B7	169
STX1B	58
STX4	2364
ENSG00000260911	8
ENSG00000232748	6
ZNF668	212
ENSG00000261124	1
ZNF646	1744
PRSS53	40
ENSG00000255439	0
VKORC1	244
ENSG00000280160	5
BCKDK	2434
KAT8	1669
ENSG00000262766	26
ENSG00000278133	336
ENSG00000261385	0
PRSS8	3334
PRSS36	173
ENSG00000263343	4
NDUFA3P6	0
FUS	12478
ENSG00000260304	0
ENSG00000260060	2
PYCARD	267
PYCARD-AS1	0
TRIM72	16
PYDC1	6
ITGAM	3363
ENSG00000289930	0
ITGAX	1826
ENSG00000261245	0
ITGAD	1
ENSG00000260757	0
COX6A2	0
ENSG00000277543	0
ZNF843	73
ENSG00000261474	21
ENSG00000260267	143
ARMC5	419
ENSG00000280132	34
TGFB1I1	844
SLC5A2	12
ENSG00000260740	0
RUSF1	2009
RUSF1-DT	4
ENSG00000289889	0
AHSP	0
LINC02190	0
ENSG00000261648	0
VN1R64P	0
VN1R65P	0
FRG2KP	0
ENSG00000278885	0
YBX3P1	29
KRBOX5P1	0
VN1R66P	0
RBM22P12	0
ENSG00000260472	0
ENSG00000260568	0
ENSG00000290927	294
CLUHP3	4
ENSG00000276867	0
ENSG00000261731	0
KRBOX5	985
ENSG00000259810	0
VN1R67P	0
ENSG00000261457	29
VN1R3	0
RBM22P13	0
ENSG00000259874	0
ZNF267	1653
ENSG00000259950	0
ENSG00000261289	0
ENSG00000197476	0
ENSG00000260218	0
ENSG00000260628	0
ENSG00000291271	0
ENSG00000290953	0
ENSG00000261727	0
IGHV1OR16-1	0
ENSG00000223931	0
IGHV1OR16-3	0
IGHV3OR16-9	0
ENSG00000291276	0
ENSG00000260584	0
ENSG00000286473	0
HERC2P4	0
ENSG00000290845	0
ENSG00000279997	0
ENSG00000260847	0
ENSG00000260649	0
ABHD17AP8	0
ENSG00000260344	0
ENSG00000260575	0
TP53TG3D	0
ENSG00000260402	0
ENSG00000259822	0
ENSG00000261127	0
CHEK2P7	2
ACTR3BP3	0
ENSG00000260866	0
PABPC1P13	0
ENSG00000261541	0
ENSG00000260662	0
ABCD1P3	0
ENSG00000289734	0
FAM153DP	0
ENSG00000262187	0
ENSG00000261111	0
ENSG00000261569	0
ENSG00000261263	0
ENSG00000260311	0
TP53TG3	0
ENSG00000260974	0
ENSG00000261391	0
ABHD17AP7	0
ENSG00000260845	0
ENSG00000261108	0
ENSG00000291274	0
HERC2P5	2
ENSG00000291275	0
ENSG00000290984	0
ENSG00000278950	0
ENSG00000279780	0
ENSG00000279795	0
ENSG00000260158	0
ENSG00000261719	0
ENSG00000259934	0
IGHV2OR16-5	0
BCAP31P2	14
SLC6A10P	7
ENSG00000214614	0
IGHV3OR16-15	0
IGHV3OR16-6	0
ENSG00000277304	28
ENSG00000260610	0
ENSG00000261259	0
IGHV1OR16-2	0
IGHV3OR16-10	0
ENSG00000260921	0
IGHV1OR16-4	0
IGHV3OR16-8	0
ENSG00000291267	0
ENSG00000260141	0
ENSG00000260900	0
ENSG00000291268	0
HERC2P8	0
ENSG00000290986	0
ENSG00000291269	0
ENSG00000261682	0
ENSG00000259800	0
ABHD17AP9	0
ENSG00000260414	0
ENSG00000260419	0
TP53TG3C	0
ENSG00000260827	0
ENSG00000261507	0
TP53TG3E	0
ENSG00000282973	0
TP53TG3B	0
ENSG00000261009	0
ENSG00000283110	0
TP53TG3F	0
ENSG00000282927	0
ENSG00000262090	0
ENSG00000260626	0
ENSG00000261200	0
ENSG00000261466	0
ENSG00000290420	0
CHEK2P6	0
ENSG00000259882	6
ENSG00000290414	0
BMS1P8	0
ENSG00000291264	3
ENSG00000282924	0
ENPP7P13	0
ENSG00000260308	0
IGHV3OR16-12	0
ENSG00000261153	0
IGHV3OR16-13	0
IGHV3OR16-17	0
ENSG00000270924	0
ENSG00000271691	0
ENSG00000260312	0
IGHV3OR16-11	0
ENSG00000260525	0
ARHGAP23P1	6
ENSG00000290419	0
IGHV3OR16-7	0
ENSG00000261607	0
IGHV3OR16-16	0
ENSG00000205452	0
ENSG00000270401	0
ENSG00000198555	24
BCAP31P1	0
ENSG00000259990	0
ENSG00000283065	0
ENSG00000261197	0
ENSG00000262561	0
DUX4L45	0
PCMTD1P2	4
DUX4L46	0
DUX4L47	0
LINC00273	0
RNA5-8SP2	0
BCLAF1P2	176
ENSG00000284209	0
ENSG00000288300	0
ENSG00000286968	0
ENSG00000279165	0
ENSG00000287353	0
LINC02184	0
ENSG00000179755	0
ENSG00000261566	0
ENSG00000262885	0
CCNYL3	0
CLUHP11	0
NAMPTP3	0
VPS35P1	66
VN1R68P	0
VN1R69P	0
ENSG00000261800	0
ENSG00000280180	0
UBE2MP1	32
SLC25A1P4	0
ENSG00000260073	0
ENSG00000260590	0
ENSG00000261398	0
ENSG00000260958	0
TP53TG3GP	0
RARRES2P5	0
FGFR3P5	0
FRG2JP	0
RARRES2P6	0
AGGF1P8	0
FRG2HP	0
RARRES2P9	0
AGGF1P9	0
C2orf69P4	0
LINC01566	0
FRG2GP	0
AGGF1P4	0
FRG2IP	0
RARRES2P7	0
AGGF1P5	0
C2orf69P3	0
ENSG00000278681	0
ZNF971P	0
ENSG00000287163	0
ENSG00000290413	0
FRG2DP	0
RARRES2P10	0
AGGF1P6	0
ENSG00000261350	0
C2orf69P2	0
ENSG00000261445	0
ENSG00000287448	0
ENSG00000260857	0
TP53TG3HP	0
ENSG00000282946	0
RARRES2P8	0
AGGF1P7	0
C2orf69P1	0
C1QL1P1	0
KIF18BP1	0
ENSG00000259791	0
ENSG00000260522	0
RNA5SP406	0
RNA5SP407	0
RNA5SP408	0
RNA5SP409	0
LINC02167	0
RNA5SP410	0
RNA5SP411	0
RNA5SP412	0
RNA5SP413	0
RNA5SP414	0
RNA5SP415	0
RNA5SP416	0
RNA5SP417	0
RNA5SP418	0
RNA5SP419	0
RNA5SP420	0
RNA5SP421	0
RNA5SP422	0
RNA5SP423	0
ENSG00000260611	0
HMGN2P41	0
VN1R70P	0
ENSG00000261782	0
ENSG00000279666	0
PPP1R1AP2	0
ENSG00000290429	2
ANKRD26P1	0
RNU6-845P	0
ENSG00000261356	0
ENSG00000260251	0
SHCBP1	930
ENSG00000261512	230
RAB43P1	6
ENSG00000260909	0
VPS35	13938
ENSG00000261131	2
ENSG00000280376	2
ORC6	1128
MYLK3	339
ENSG00000260782	4
C16orf87	1467
CKBP1	0
ENSG00000261725	0
GPT2	3288
DNAJA2	5735
DNAJA2-DT	3
ENSG00000259821	0
ENSG00000259983	0
NETO2	1863
ITFG1-AS1	0
RPL23AP72	0
ITFG1	4921
ENSG00000260744	2
ENSG00000279509	0
ENSG00000260012	0
ENSG00000261369	0
PHKB	5424
RNA5SP425	0
ENSG00000262038	0
ENSG00000259866	0
EIF4BP5	2
NDUFA5P11	45
LINC02133	5
ENSG00000260497	0
LINC02192	2
LINC02134	0
ENSG00000288026	0
ENSG00000261017	0
ABCC12	26
ENSG00000261538	0
ABCC11	39
LONP2	6613
UBA52P8	2
ENSG00000280067	46
SIAH1	550
ENSG00000261802	0
ENSG00000260688	0
MOCS1P1	0
N4BP1	6527
ENSG00000261267	2
RPS2P44	0
ENSG00000260033	0
ENSG00000289119	4
ENSG00000259912	0
ENSG00000260086	57
ENSG00000260052	6
ENSG00000272545	2
KLF8P1	0
RNU6-257P	0
ENSG00000260184	0
MTND4LP25	0
ENSG00000287469	0
ENSG00000261421	0
ENSG00000261815	0
CBLN1	8
ENSG00000279249	0
ENSG00000280189	0
C16orf78	0
ENSG00000262950	0
ENSG00000263110	0
LINC02179	0
ZNF423	1044
ADAM3B	0
MRPS21P7	0
ENSG00000280131	0
MRPS21P8	0
ENSG00000275155	36
ENSG00000279842	0
ENSG00000261751	0
RPL34P29	0
NCOA5LP	0
CNEP1R1	1416
HEATR3-AS1	0
ENSG00000261835	0
ACTG1P16	0
HEATR3	1421
ENSG00000279356	2
RNY4P3	0
ENSG00000260381	0
ENSG00000287444	0
RPL10P14	0
TENT4B	1605
ADCY7	1720
MIR6771	0
BRD7	6288
ENSG00000261393	0
LINC02178	0
ENSG00000260573	10
NKD1	2483
ENSG00000260029	4
ENSG00000278909	0
ENSG00000205414	7
ENSG00000260249	9
SNX20	632
NOD2	408
ENSG00000270120	0
CYLD-AS1	9
CYLD	2846
MIR3181	0
ENSG00000260616	0
LINC02168	0
LINC02128	26
ENSG00000260042	0
RNA5SP426	0
LINC02127	2
ENSG00000260605	6
ENSG00000260620	0
ENSG00000287718	0
SOD1P2	0
SALL1	1005
ENSG00000261238	13
ENSG00000285367	7
ENSG00000280344	4
ENSG00000287256	0
ENSG00000261047	0
UNGP1	0
ENSG00000260850	0
HNRNPA1L3	958
RN7SKP142	0
LINC01571	0
LINC02911	0
ENSG00000261470	0
ENSG00000279779	0
LINC00919	0
LINC02180	0
ENSG00000260975	0
ENSG00000260478	0
CASC22	0
ENSG00000289907	2
TOX3	346
ENSG00000279427	0
CASC16	2
ENSG00000285800	0
LINC03064	0
ENSG00000260393	0
ENSG00000261261	0
ENSG00000234337	56
PHB1P21	22
ENSG00000260258	0
MTCH2P4	0
CHD9NB	191
CHD9	7972
ENSG00000261291	4
ENSG00000280227	0
ENSG00000261056	2
ENSG00000279589	2
ENSG00000238645	0
RNA5SP427	2
ENSG00000259962	0
MPHOSPH10P1	0
ENSG00000261804	0
ENSG00000262714	0
ENSG00000279741	1
ENSG00000280027	0
RBL2	4516
RNU6-1153P	0
ENSG00000259926	0
ENSG00000279344	0
ENSG00000279722	82
AKTIP	1210
ENSG00000288801	0
ENSG00000287909	0
RPGRIP1L	1034
ENSG00000275191	4
FTO	3717
ENSG00000261630	0
ENSG00000280392	4
ENSG00000260194	0
ENSG00000261049	2
ENSG00000280454	0
ENSG00000259759	0
LINC02169	0
IRX3	529
ENSG00000283689	0
ENSG00000277559	20
LINC02140	0
ENSG00000287885	0
ENSG00000286845	0
LINC02183	0
ENSG00000283258	0
CRNDE	439
ENSG00000286357	0
ENSG00000289307	0
IRX5	97
ENSG00000259711	0
ENSG00000259725	0
MTND5P34	0
ENSG00000285775	0
ENSG00000259283	0
RN7SL841P	0
ENSG00000283423	0
IRX6	57
ENSG00000263207	0
RPL31P56	0
MMP2	31149
