# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b1c_sorted_featurecounts.txt" "./bam_sorted/b1c_sorted.bam" 
Geneid	./bam_sorted/b1c_sorted.bam
ALOX15	266
PELP1	3434
ENSG00000235085	2
PELP1-DT	0
ENSG00000213939	50
ARRB2	5307
MED11	289
ENSG00000261898	0
CXCL16	2446
ZMYND15	81
TM4SF5	26
VMO1	31
ENSG00000280254	73
GLTPD2	215
PSMB6	2392
C17orf114	22
PLD2	2183
MINK1	6097
ATP6V0CP1	4
RN7SL784P	0
CHRNE	49
C17orf107	82
GP1BA	81
SLC25A11	2529
RNF167	4224
PFN1	17675
ENO3	263
SPAG7	2760
CAMTA2	1333
ENSG00000262429	0
MIR6864	0
MIR6865	1
ENSG00000234203	0
CAMTA2-AS1	6
ENSG00000262227	8
INCA1	127
KIF1C	5520
KIF1C-AS1	4
SLC52A1	24
ENSG00000262495	0
ZFP3-DT	0
ZFP3	263
ZNF232-AS1	22
ZNF232	509
USP6	88
ENSG00000262855	0
ZNF594	502
ZNF594-DT	37
SCIMP	337
ENSG00000263164	4
RABEP1	2847
NUP88	1667
ENSG00000263220	0
RPAIN	754
ENSG00000263272	72
C1QBP	3059
DHX33	1557
DHX33-DT	0
DERL2	2734
MIS12	1315
NLRP1	360
ENSG00000286190	0
ENSG00000282980	0
ENSG00000286356	0
ENSG00000262961	0
ENSG00000284837	0
ENSG00000285471	0
WSCD1	440
ENSG00000262231	0
RNU6-1264P	0
BTF3P14	0
ENSG00000285593	8
AIPL1	10
ENSG00000262818	0
PIMREG	378
PITPNM3	288
KIAA0753	1659
RNA5SP435	4
ENSG00000282936	130
TXNDC17	1053
MED31	153
C17orf100	255
ENSG00000261996	17
MIR4520-1	0
MIR4520-2	0
ENSG00000290366	14
ALOX15P1	0
SLC13A5	1188
ENSG00000262990	0
RPL23AP73	0
XAF1	263
PRAL	7
FBXO39	18
TEKT1	0
ALOX12P2	72
ALOX12-AS1	97
ENSG00000262503	4
ENSG00000263316	2
ENSG00000267047	0
ENSG00000262089	45
ALOX12	93
RNASEK	86
RNASEK-C17orf49	0
C17orf49	9
MIR497HG	0
MIR195	0
MIR497	0
BCL6B	740
SLC16A13	667
SLC16A11	40
ENSG00000262067	0
CLEC10A	112
ASGR2	1564
ENSG00000289977	59
RPL7AP64	30
ASGR1	708
DLG4	3098
ENSG00000279812	14
ACADVL	15428
MIR324	10
DVL2	3172
PHF23	3498
GABARAP	10
ENSG00000262526	0
ENSG00000279641	39
CTDNEP1	2496
ENSG00000262302	0
ELP5	1246
CLDN7	2549
SLC2A4	44
ENSG00000263342	0
YBX2	106
EIF5A	7032
GPS2	32
ENSG00000261915	0
NEURL4	1060
ENSG00000224647	6
ACAP1	425
KCTD11	818
ENSG00000263171	0
TMEM95	0
TNK1	308
PLSCR3	4
TMEM256-PLSCR3	0
TMEM256	302
NLGN2	3786
ENSG00000262880	0
SPEM1	0
SPEM2	0
SPEM3	0
ENSG00000286007	0
TMEM102	212
ENSG00000262624	0
FGF11	64
ENSG00000263301	203
ENSG00000272884	0
CHRNB1	702
ZBTB4	6570
SLC35G6	9
POLR2A	17449
TNFSF12	447
TNFSF12-TNFSF13	0
ENSG00000276384	2
TNFSF13	139
SENP3	554
SENP3-EIF4A1	2
EIF4A1	126
ENSG00000264772	0
SNORA48	0
SNORD10	0
SNORA67	0
CD68	3
ENSG00000233223	135
MPDU1	1821
SOX15	324
FXR2	2283
SHBG	162
SAT2	3248
ATP1B2	622
TP53	2943
WRAP53	474
EFNB3	3372
DNAH2	139
RPL29P2	0
KDM6B	6316
ENSG00000288929	0
ENSG00000288748	10
TMEM88	819
NAA38	997
CYB5D1	2
ENSG00000280046	96
CHD3	15422
SCARNA21	0
RNF227	168
KCNAB3	131
ENSG00000262730	0
TRAPPC1	2451
CNTROB	1440
ENSG00000262492	0
GUCY2D	37
ENSG00000279174	13
ALOX15B	2246
ENSG00000263427	4
ALOXE3P1	1
ALOX12B	17
ENSG00000214999	12
MIR4314	0
ALOXE3	15
HES7	16
ENSG00000288993	0
PER1	1065
MIR6883	0
ENSG00000263620	0
VAMP2	1481
TMEM107	557
SNORD118	0
ENSG00000266824	0
MIR4521	0
BORCS6	309
ENSG00000279152	0
ENSG00000271002	0
AURKB	747
LINC00324	115
CTC1	988
PFAS	1964
ENSG00000269947	41
SLC25A35	86
RANGRF	20
ENSG00000271029	0
ARHGEF15	218
ENSG00000226871	0
ENSG00000289984	34
ENSG00000212206	1
ENSG00000266279	1
ODF4	0
KRBA2	465
ENSG00000265749	11
ENSG00000263809	0
RPL26	1359
ENSG00000288750	0
RNF222	12
NDEL1	3777
MYH10	19328
RNU7-43P	0
PPIAP52	0
ENSG00000244604	1
CCDC42	4
SPDYE4	2
MFSD6L	46
PIK3R6	556
PIK3R5	1909
PIK3R5-DT	31
ENSG00000265975	35
NTN1	214
ENSG00000262966	2
ENSG00000273816	1
STX8	1171
ENSG00000263708	2
ENSG00000225751	4
ENSG00000262815	8
ENSG00000263051	0
ENSG00000271851	31
CFAP52	8
RPL19P18	0
ENSG00000265349	0
USP43	301
ENSG00000262296	0
ENSG00000282882	0
DHRS7C	0
ENSG00000278944	0
GSG1L2	0
ENSG00000283025	0
GLP2R	22
NPM1P45	0
RCVRN	20
GAS7	10008
RPS27AP1	14
ENSG00000273388	0
MYH13	0
ENSG00000264067	0
ENSG00000272736	0
MYHAS	0
MYH8	0
MYH4	12
MYH1	2
MYH2	4
ENSG00000214970	0
MYH3	62
ENSG00000261433	4
SCO1	2201
ENSG00000263388	0
ADPRM	398
TMEM220	189
MAGOH2P	10
TMEM220-AS1	16
ENSG00000285220	0
ENSG00000264016	0
ENSG00000240813	0
ENSG00000266114	0
ENSG00000284876	0
TMEM238L	0
ENSG00000279542	0
PIRT	0
ENSG00000289964	0
ENSG00000263508	0
RNU6-1065P	0
RPL15P21	0
RN7SL601P	0
ENSG00000285541	8
SHISA6	972
ENSG00000264727	68
DNAH9	111
ENSG00000263684	0
ENSG00000266368	0
ZNF18	476
ENSG00000289910	0
RPL21P122	0
MAP2K4	5024
RNU11-2P	0
MIR744	0
ENSG00000263648	2
ENSG00000265400	0
ENSG00000286617	0
LINC00670	0
ENSG00000287462	0
MYOCD	237
MYOCD-AS1	2
ARHGAP44-AS1	2
ARHGAP44	1003
MIR1269B	2
ENSG00000280168	0
ENSG00000277621	0
ENSG00000263707	0
ELAC2	3348
ENSG00000273098	0
LINC02093	0
HS3ST3A1	271
MIR548H3	0
COX10-DT	477
ENSG00000265494	0
ENSG00000233852	0
ENSG00000266744	0
CDRT15P1	8
COX10	1068
CDRT15	4
ENSG00000262786	0
HS3ST3B1	811
ENSG00000266709	131
ENSG00000266378	4
ENSG00000230647	3
RPS18P12	146
ENSG00000226130	0
ENSG00000205325	22
LINC02096	0
RPL23AP76	0
ENSG00000232058	0
CDRT7	0
ENSG00000287307	0
CDRT8	0
PMP22	7888
MIR4731	0
ENSG00000279660	1
ENSG00000265445	0
ENSG00000286792	1
ENSG00000237377	0
TEKT3	37
RNU6-799P	0
ENSG00000279567	0
ENSG00000266667	7
RN7SL792P	0
CDRT4	4
TVP23C-CDRT4	13
RPL9P2	6
TVP23C	192
PPIAP53	19
ENSG00000266538	38
FBXW10B	16
ENSG00000251537	6
ENSG00000223544	0
TRIM16	503
ENSG00000266261	3
ZNF29P	2
ZNF286A-TBC1D26	3
ZNF286A	1067
UBE2SP1	25
TBC1D26	6
TBC1D26-AS1	1
ENSG00000267227	0
ENSG00000233193	0
CDRT15P2	0
ZSWIM5P1	0
RNA5SP436	0
IL6STP1	74
MEIS3P1	359
ENSG00000265519	205
ENSG00000276855	388
ENSG00000233090	0
LINC02087	4
SPECC1P1	0
ENSG00000290377	0
ADORA2B	1277
ZSWIM7	976
TTC19	2270
ENSG00000275413	20
NCOR1	10669
ENSG00000227782	18
RPLP1P11	0
RPL22P21	1
RNU6-314P	0
RNU6-862P	0
RN7SL442P	0
PIGL	419
MIR1288	0
CENPV	920
UBB	7124
ENSG00000265401	0
FTLP12	2
ENSG00000264739	0
TRPV2	1978
ENSG00000239203	4
SNHG29	19125
SNORD49B	0
SNORD49A	0
ENSG00000266651	24
SNORD65	0
LRRC75A	244
ENSG00000286743	7
ZNF287	378
ENSG00000266803	0
SRSF6P2	146
ZNF624	872
ENSG00000264765	0
NEK4P2	0
RNASEH1P2	0
CCDC144A	14
ENSG00000266302	0
RNU6-405P	0
RN7SL620P	0
UPF3AP1	50
ENSG00000290976	5
SRP68P1	0
ENSG00000272815	0
ENSG00000264673	2
FAM106C	2
USP32P1	0
ENSG00000264729	0
NOS2P4	0
ENSG00000290977	0
KRT16P6	0
KRT16P2	43
ENSG00000290978	0
KRT17P1	0
ENSG00000290979	4
ENSG00000291277	0
ENSG00000290980	0
KRT17P4	0
COTL1P1	0
ENSG00000283033	0
ENSG00000265853	0
ENSG00000290698	0
TBC1D27P	0
TNFRSF13B	0
ENSG00000230709	0
LINC02090	0
ENSG00000260328	0
ENSG00000287114	0
ENSG00000287910	8
MPRIP	9277
MPRIP-AS1	0
ENSG00000263624	2
RNU6-767P	0
RN7SL775P	0
ENSG00000278864	41
PLD6	60
ENSG00000264187	4
FLCN	2324
ENSG00000266498	0
ACTG1P24	2
COPS3	3615
NT5M	223
RPL13P12	2610
ENSG00000290056	0
ENSG00000227158	0
TSEN15P1	0
MED9	896
RASD1	762
ENSG00000286430	0
PEMT	332
ENSG00000265511	32
RNU6-468P	0
ENSG00000264666	10
ENSG00000279200	0
SMCR2	2
ENSG00000273948	0
ENSG00000274836	0
RAI1	3435
RAI1-AS1	0
SMCR5	0
ENSG00000264167	0
SREBF1	2203
MIR6777	0
MIR33B	0
TOM1L2	2989
ENSG00000197815	77
DRC3	80
ATPAF2	572
BRI3P3	0
ENSG00000232344	7
ENSG00000280198	3
GID4	1502
DRG2	1262
ENSG00000279428	1
MYO15A	76
ENSG00000266677	2
ALKBH5	6089
LLGL1	3406
FLII	9995
MIEF2	686
ENSG00000260647	15
TOP3A	3841
RPL7AP65	0
RPL21P121	2
SMCR8	5420
SHMT1	1136
MIR6778	0
EVPLL	0
ENSG00000264177	0
ENSG00000267441	0
ENSG00000275206	0
TBC1D3P4	0
LINC02076	20
ENSG00000290655	0
YWHAEP2	0
KRT17P5	0
ENSG00000290656	0
KRT17P2	0
ENSG00000290657	18
KRT16P1	0
KRT16P4	0
ENSG00000227919	0
ENSG00000267492	0
TNPO1P2	28
LGALS9C	2
ENSG00000290658	0
NOS2P2	2
FAM106A	10
ENSG00000290659	0
USP32P2	0
SRP68P2	2
CCDC144BP	20
ENSG00000227077	218
TBC1D28	0
ENSG00000262262	0
ENSG00000287058	0
PAIP1P2	418
ZNF286B	315
FOXO3B	998
UBE2SP2	46
TRIM16L	380
ENSG00000265693	0
FBXW10	2
TVP23B	2098
ENSG00000265478	26
ENSG00000250111	0
PRPSAP2	1637
RN7SL627P	0
ENSG00000289213	0
ENSG00000264273	0
ENSG00000235672	6
ENSG00000212618	0
SLC5A10	14
ENSG00000196893	0
FAM83G	987
ENSG00000263045	0
GRAP	21
ENSG00000279825	6
SNORD3B-1	0
SNORD3B-2	0
ENSG00000230197	3
KYNUP2	0
ENSG00000263394	1
ENSG00000228157	21
ENSG00000262202	2
SNORD3D	0
GRAPL	0
ENSG00000262319	4
ENSG00000266664	0
ENSG00000197665	0
GRAPLDR	0
ENSG00000266311	0
KYNUP1	0
SNORD3A	10
SNORD3C	0
ENSG00000236022	1
KYNUP3	0
EPN2	1804
ENSG00000281856	4
EPN2-AS1	0
B9D1	546
MIR1180	4
ENSG00000286799	4
MAPK7	1949
MFAP4	56167
ENSG00000287196	0
RNF112	634
ENSG00000265126	0
ENSG00000235979	27
LINC02094	12
ENSG00000283675	0
RPS2P46	998
ENSG00000231477	0
SLC47A1	938
RPL17P43	16
SNORA59B	0
ENSG00000262769	1
ENSG00000290454	2
SLC47A1P1	0
ENSG00000263107	0
ENSG00000266179	0
ENSG00000271900	0
MTND1P14	0
NMTRQ-TTG12-1	0
MTND2P12	0
MTCO1P39	0
SLC47A1P2	0
ENSG00000290544	4
ALDH3A2	4362
ENSG00000264932	7
ENSG00000252349	0
SLC47A2	16
ENSG00000262681	0
ENSG00000264785	0
ALDH3A1	4
ENSG00000230607	0
ULK2	2664
NDUFB4P3	0
ENSG00000279251	0
ENSG00000276406	0
ENSG00000270091	35
AKAP10	2605
ENSG00000266126	0
SPECC1-DT	2
SPECC1	2952
ENSG00000225681	0
KCTD9P1	0
RNU6-258P	0
ENSG00000263494	1
RNU6-1057P	0
CCDC144CP	82
RNU6-467P	0
ENSG00000266839	2
UPF3AP2	46
ENSG00000291194	113
SRP68P3	0
ENSG00000287490	0
FAM106B	0
USP32P3	0
ENSG00000291195	0
NOS2P3	0
LGALS9B	4
TNPO1P3	48
YWHAEP3	0
KRT16P5	0
KRT16P3	90
ENSG00000266925	0
KRT17P6	0
ENSG00000291197	0
ENSG00000291198	0
KRT17P7	0
ENSG00000266042	0
ENSG00000260907	32
ENSG00000265916	6
TBC1D3P3	0
ENSG00000267075	0
ENSG00000230339	0
ENSG00000263946	0
COTL1P2	0
ENSG00000264422	0
CDRT15L2	0
ZSWIM5P2	33
MEIS3P2	320
ENSG00000232889	0
ENSG00000226096	0
ENSG00000235546	10
LINC02088	0
ENSG00000266364	0
ENSG00000236504	7
ENSG00000264874	0
ENSG00000290430	0
ENSG00000226521	4
RNFT1P3	2
HNRNPA1P19	0
OLA1P2	2
SCDP1	58
ENSG00000264215	80
ENSG00000264662	0
ABHD17AP6	4
CCDC144NL	65
ENSG00000266369	0
CCDC144NL-AS1	3160
RNU6-1178P	2
RNASEH1P1	32
ENSG00000265099	0
SPECC1P2	0
ENSG00000264660	14
ENSG00000266009	0
ENSG00000263729	2
USP22	17156
ENSG00000263986	0
LINC01563	0
DHRS7B	654
TMEM11	963
TMEM11-DT	26
RN7SL426P	0
NATD1	1385
EIF1P5	76
ENSG00000289453	14
MAP2K3	1477
KCNJ12	419
LINC02693	1190
ENSG00000287671	6
PDLIM1P2	0
ENSG00000265043	0
ENSG00000264023	0
RPL21P120	92
ENSG00000265265	0
ENSG00000266466	0
ENSG00000266673	0
ENSG00000266050	0
ENSG00000264245	0
ENSG00000263375	0
ENSG00000291022	0
ENSG00000260157	0
ENSG00000264617	0
ENSG00000274748	0
KCNJ18	12
ENSG00000283566	10
ENSG00000265233	0
NCOR1P2	12
UBBP4	802
FTLP13	0
LINC02002	0
ENSG00000264956	4
ENSG00000266691	0
FAM27E5	0
ENSG00000266806	0
FLJ36000	0
ENSG00000261020	0
ENSG00000266885	0
MTND6P35	0
MTCYBP13	0
ENSG00000243655	0
MTND1P15	0
MTND2P13	0
ENSG00000240103	0
NMTRS-TGA3-1	0
MTATP6P3	0
MTCO3P13	0
ENSG00000284300	0
ENSG00000284328	0
ENSG00000284263	0
ENSG00000275480	0
ENSG00000264930	0
WEE1P2	0
ENSG00000264262	0
ENSG00000264431	0
ENSG00000263433	0
ENSG00000264734	0
PDLIM1P3	0
GTF2IP6	0
VN1R71P	0
TUFMP1	0
ENSG00000285822	0
ENSG00000265246	13
RPL34P31	2
RPS16P8	0
ENSG00000265453	0
MIR4522	0
WSB1	17043
ENSG00000266313	2
SYPL1P2	2
ENSG00000266356	0
TBC1D3P5	4
KSR1	3617
ENSG00000265801	3
MSANTD3P1	5
ITM2BP1	0
ENSG00000266728	0
ENSG00000266872	0
LGALS9	1397
NOS2P1	0
ENSG00000290973	0
ENSG00000265041	0
ENSG00000266771	0
CPDP1	0
ENSG00000264689	0
ENSG00000263604	0
ENSG00000265833	0
ENSG00000266416	0
LGALS9DP	10
NOS2	148
ENSG00000266202	0
ENSG00000266527	0
LYRM9	108
LINC01992	0
ENSG00000286589	0
ENSG00000251818	0
ENSG00000266190	0
NLK	1730
RPS29P22	0
ENSG00000288923	0
ENSG00000287721	11
ENSG00000267644	4
PYY2	12
ERVE-1	59
ENSG00000266830	0
PPY2P	0
ENSG00000263788	0
ENSG00000264486	0
ENSG00000260777	4
ENSG00000266306	2
ENSG00000264029	0
KRT18P55	0
TMEM97	3899
IFT20	855
TNFAIP1	3612
POLDIP2	4657
TMEM199	364
ENSG00000258924	0
MIR4723	0
ENSG00000265618	0
SEBOX	2
ENSG00000273171	0
SARM1	462
VTN	14324
ENSG00000277450	4
ENSG00000279532	10
SLC46A1	959
ENSG00000265254	0
H3P41	0
ENSG00000263870	1
RSKR	368
RPS7P1	836
SLC13A2	72
FOXN1	9
UNC119	1552
PIGS	3971
ALDOC	1420
ENSG00000265168	0
SPAG5	1752
ENSG00000258472	0
SPAG5-AS1	34
ENSG00000265287	0
BLTP2	8599
ENSG00000264044	4
SDF2	2059
RPS12P28	0
SUPT6H	9726
ENSG00000265205	10
PROCA1	177
RAB34	4369
RPL23A	10306
SNORD42B	0
ENSG00000264577	69
SNORD4A	0
SNORD42A	0
SNORD4B	0
TLCD1	190
NEK8	182
ENSG00000267729	0
ENSG00000265073	0
TRAF4	2452
ENSG00000265474	4
ENSG00000265840	0
FAM222B	3153
RPL31P58	6
ENSG00000264138	0
ERAL1	1466
ENSG00000264066	0
MIR451A	0
MIR451B	0
MIR144	0
MIR4732	0
FLOT2	5004
ENSG00000264304	16
ENSG00000266642	0
DHRS13	181
PHF12	3767
ENSG00000265845	6
ENSG00000265908	2
PIPOX	276
SEZ6	6
ENSG00000263613	0
ENSG00000238007	0
ENSG00000263781	6
MYO18A	4543
ENSG00000263709	4
ENSG00000264050	0
TWF1P1	116
CRYBA1	20
NUFIP2	11320
ENSG00000264808	10
RPL35AP35	0
ENSG00000266111	0
RNU4-34P	0
TAOK1	11467
MIR4523	0
RNU6-711P	0
RNU6-1034P	0
ABHD15	783
ABHD15-AS1	4
TP53I13	1131
ENSG00000290082	25
ENSG00000264290	9
GIT1	2580
ANKRD13B	382
ENSG00000264647	0
CORO6	58
ENSG00000264007	0
SSH2	1811
ENSG00000263370	0
RNU6-920P	0
ENSG00000265625	6
RPL21P123	0
ENSG00000263657	8
ENSG00000265713	6
RPL9P30	0
ENSG00000263477	0
ENSG00000239129	0
EFCAB5	2
ENSG00000264435	0
RNY4P13	0
ENSG00000267482	0
ENSG00000265289	0
ENSG00000266876	6
ENSG00000265394	1
NSRP1	1984
hsa-mir-423	0
MIR423	0
MIR3184	0
ENSG00000265739	0
ENSG00000266987	0
SLC6A4	692
ENSG00000264125	4
ENSG00000266120	10
BLMH	3806
RNU6-1267P	0
TMIGD1	12
RNU6-990P	0
CPD	14298
GOSR1	3930
ALOX12P1	1
ENSG00000263860	0
ENSG00000279431	0
TBC1D29P	0
ENSG00000290404	2
ENSG00000266775	0
ENSG00000259928	0
KRT17P3	0
ENSG00000231421	14
ENSG00000214719	50
ENSG00000290395	27
SMURF2P1	0
ENSG00000273609	0
SH3GL1P2	12
LRRC37BP1	1
ENSG00000290450	745
RN7SL316P	2
ENSG00000290928	138
ENSG00000279337	0
ENSG00000265443	6
ENSG00000263603	11
SUZ12P1	11
ENSG00000280069	2
CRLF3	845
ENSG00000265791	16
ENSG00000266490	17
ENSG00000276250	2
ENSG00000242439	2
ATAD5	814
ENSG00000265334	0
RNU6-298P	4
ENSG00000263531	4
TEFM	318
ENSG00000275185	0
ADAP2	2969
ENSG00000230113	10
RN7SL138P	106
LINC02978	140
ENSG00000286194	42
RNF135	1499
ENSG00000264456	116
DPRXP4	14
ENSG00000266340	4
ENSG00000264148	0
ENSG00000291063	1777
ENSG00000266865	0
ENSG00000265798	5
ENSG00000290858	8
MIR4733HG	32
MIR4733	0
NF1	9222
ENSG00000266371	2
OMG	39
EVI2B	1110
ENSG00000265118	0
EVI2A	895
AK4P1	41
RAB11FIP4	4215
RN7SL79P	0
RN7SL45P	0
ENSG00000278977	0
MIR4724	0
MIR193A	2
ENSG00000278546	4
RNU6ATAC7P	0
MIR365BHG	0
MIR4725	0
MIR365B	0
ENSG00000266877	2
ENSG00000266448	0
RNU6-1134P	0
GPR160P2	0
ENSG00000263567	0
ENSG00000265046	0
COPRS	1095
UTP6	2706
ENSG00000263990	12
SUZ12	3787
RNA5SP437	6
ENSG00000264300	0
LRRC37B	720
ENSG00000264497	0
SH3GL1P1	10
ENSG00000278867	36
ENSG00000264164	10
ENSG00000290974	0
ENSG00000266379	0
ENSG00000263369	0
ENSG00000290975	0
WDR45BP1	12
ENSG00000277511	10
ENSG00000214708	21
RHOT1	3178
ARGFXP2	10
ENSG00000280033	31
ENSG00000280020	12
UBL5P2	30
ENSG00000287506	0
RHBDL3	27
ENSG00000263674	1
ENSG00000265794	0
C17orf75	697
ENSG00000265139	0
OOSP1P2	0
MIR632	0
ZNF207	7616
ENSG00000274341	11
ENSG00000278668	2
ENSG00000266385	0
ENSG00000279762	17
ENSG00000264083	4
ENSG00000264373	0
PSMD11	5004
CDK5R1	178
MYO1D	7387
ENSG00000266718	8
ENSG00000280245	5
ENSG00000265222	8
ENSG00000263717	2
ENSG00000279781	0
ENSG00000266599	2
ENSG00000265337	2
ENSG00000264458	3
ENSG00000236377	9
H2BN1	0
TMEM98	6525
SPACA3	8
ASIC2	92
ENSG00000264598	0
ENSG00000280349	0
ENSG00000266535	0
AA06	0
ENSG00000265697	0
ENSG00000265125	0
ENSG00000265115	0
ENSG00000264643	0
ENSG00000265689	0
ENSG00000283381	0
ENSG00000283417	2
ENSG00000279668	29
ENSG00000265356	0
ENSG00000263435	0
ENSG00000279674	0
TLK2P1	274
ENSG00000263485	0
ENSG00000265775	0
RNA5SP438	0
ENSG00000264791	0
ENSG00000263571	10
LINC01989	0
ENSG00000264990	0
CCL2	4796
CCL7	4
CCL11	0
CCL8	98
ENSG00000265614	0
CCL13	310
CCL1	0
ENSG00000225582	0
TMEM132E-DT	2
TMEM132E	506
ENSG00000278860	0
ENSG00000264174	0
ENSG00000264622	0
CCT6B	56
ENSG00000285559	0
ZNF830	812
LIG3	3036
RFFL	876
ENSG00000267618	0
ENSG00000273687	6
ENSG00000267457	6
ENSG00000243423	2
RAD51D	755
RNU6-840P	0
FNDC8	6
NLE1	580
UNC45B	8
ENSG00000267782	0
ENSG00000266981	0
ENSG00000267744	0
SLC35G3	0
ENSG00000266947	24
ENSG00000289211	0
SLFN5	2764
ENSG00000267364	46
ENSG00000267271	0
SLFN11	1922
UFM1P2	2
ENSG00000267711	15
ENSG00000267547	34
ENSG00000267745	31
ENSG00000267648	6
ENSG00000267102	94
SLFN12	661
SLFN13	990
ENSG00000267312	0
SLFN12L	25
ENSG00000267554	0
ENSG00000267349	0
E2F3P1	0
TAF5LP1	4
ENSG00000267074	0
TOMM20P2	0
ENSG00000286030	0
ENSG00000267035	0
SLFN14	23
ENSG00000267359	0
ENSG00000267625	0
ENSG00000242660	234
SNHG30	107
SNORD7	0
PEX12	528
AP2B1	20406
ENSG00000267592	0
RASL10B	1097
GAS2L2	2
MMP28	477
ENSG00000271392	0
C17orf50	0
ENSG00000270829	0
TAF15	6638
ENSG00000270871	55
ENSG00000270894	6
HEATR9	0
ENSG00000271268	34
ENSG00000270240	6
CCL5	48
ENSG00000270977	105
LRRC37A9P	14
RDM1	40
LYZL6	0
ENSG00000291030	0
ENSG00000273736	0
CCL16	7
CCL14	0
ENSG00000275431	0
CCL15-CCL14	0
CCL15	4
ENSG00000275944	4
ENSG00000278690	0
CCL23	0
CCL18	60
CCL3-AS1	0
CCL3	167
CCL4	616
RN7SL301P	2
ENSG00000276241	2
ENSG00000289485	0
ENSG00000282738	0
TBC1D3B	6
ENSG00000274767	20
CCL3L3	185
CCL4L2	150
ENSG00000278097	0
ENSG00000276755	0
ENSG00000278395	0
TBC1D3I	3
ENSG00000261499	46
TBC1D3G	0
TBC1D3H	3
RNU6-1192P	0
TBC1D3F	0
TBC1D3JP	2
ENSG00000289011	0
ZNHIT3	1200
RNA5SP439	0
MYO19	1656
PIGW	274
GGNBP2	4861
ENSG00000274756	26
DHRS11	505
MRM1	189
ENSG00000275720	0
ENSG00000276508	0
ENSG00000275613	6
LHX1-DT	8
LHX1	12
ENSG00000276707	0
AATF	2402
ENSG00000277911	0
ENSG00000277589	10
MIR2909	0
ENSG00000277579	0
ENSG00000278638	0
ACACA	7451
ENSG00000274308	0
HMGB1P24	57
ENSG00000276810	0
C17orf78	37
ENSG00000276054	2
TADA2A	997
ENSG00000273965	1
ENSG00000275839	0
ENSG00000289110	0
DUSP14	811
SYNRG	5017
ENSG00000277688	0
DDX52	2598
MIR378J	2
ENSG00000277501	2
ENSG00000274244	0
HNF1B	532
ENSG00000275173	0
YWHAEP7	0
RNU6-489P	0
TBC1D3K	19
TBC1D3L	376
TBC1D3D	47
TBC1D3C	0
NPEPPSP1	572
TBC1D3E	3
RNA5SP526	0
TBC1D3	0
MRPL45	2168
GPR179	14
SOCS7	2240
ARHGAP23	2358
ENSG00000276170	116
SRCIN1	74
ENSG00000274996	0
EPOP	388
MIR4734	0
ENSG00000277969	53
ENSG00000275532	4
MLLT6	3513
ENSG00000275665	0
MIR4726	0
ENSG00000279119	0
CISD3	372
RNA5SP440	0
PCGF2	1233
ENSG00000277182	32
PSMB3	2785
RNU6-866P	0
PIP4K2B	7800
CWC25	1119
MIR4727	0
C17orf98	0
RPL23	38167
SNORA21B	0
SNORA21	0
ENSG00000244086	30
LASP1	19867
ENSG00000263466	11
MIR6779	0
ENSG00000265784	0
LASP1NB	91
FBXO47	0
ENSG00000265428	0
ENSG00000266588	6
ENSG00000277426	0
LINC02079	0
LRRC37A11P	18
ENSG00000266048	0
RDM1P5	1
PLXDC1	318
ENSG00000286443	6
ARL5C	6
ENSG00000280177	0
ENSG00000266101	0
CACNB1	195
RPL19	47362
STAC2	46
ENSG00000265460	4
FBXL20	1789
ENSG00000266469	0
MED1	4173
CDK12	5958
RNU6-233P	0
NEUROD2	0
ENSG00000214546	0
PPP1R1B	36
STARD3	3119
TCAP	21
PNMT	24
PGAP3	1413
ERBB2	6256
MIR4728	2
MIEN1	594
GRB7	500
IKZF3	18
KRT8P34	0
ENSG00000226117	0
ZPBP2	0
GSDMB	528
ORMDL3	2859
LRRC3C	0
ENSG00000264968	1
GSDMA	32
PSMD3	5694
ENSG00000265799	0
CSF3	4
MED24	3111
MIR6884	0
SNORD124	0
THRA	3527
NR1D1	419
ENSG00000279199	6
MSL1	8913
CASC3	6928
MIR6866	0
RAPGEFL1	227
MIR6867	0
WIPF2	4057
CDC6	880
RARA	1438
ENSG00000287644	0
RARA-AS1	10
ENSG00000278918	10
GJD3	18
GJD3-AS1	0
PPIAP54	0
RNA5SP441	0
ENSG00000278346	0
TOP2A	13435
RPL23AP75	2
IGFBP4	16115
ENSG00000279806	4
TNS4	46
ENSG00000266088	6
CCR7	30
ENSG00000279775	0
SMARCE1	324
ENSG00000264058	0
ENSG00000278834	15
KRT222	15
KRT224P	0
KRT24	249
ENSG00000291165	33
KRT223P	7
KRT25	0
KRT26	0
KRT27	0
KRT28	0
ENSG00000264488	0
KRT10	831
KRT10-AS1	347
ENSG00000265359	0
KRT12	2
KRT20	55
ENSG00000234477	0
KRT23	283
KRT39	0
KRT40	0
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-4P	0
KRTAP3-1	0
KRTAP1-5	0
KRTAP1-4	0
KRTAP1-3	0
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
KRTAP4-7	0
ENSG00000287602	2
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
