# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2s_sorted_featurecounts.txt" "./bam_sorted/b2s_sorted.bam" 
Geneid	./bam_sorted/b2s_sorted.bam
POM121L1P	0
GGTLC2	2
IGLV3-29	0
IGLV2-28	0
IGLV3-27	0
IGLV3-26	0
IGLVVI-25-1	0
IGLV3-25	0
ENSG00000232350	0
ENSG00000223999	0
IGLV3-24	0
IGLV2-23	0
IGLVVI-22-1	0
IGLV3-22	0
IGLV3-21	2
IGLVI-20	0
IGLV3-19	0
ENSG00000278667	0
IGLV2-18	0
IGLV3-17	0
IGLV3-16	0
IGLV3-15	0
ENSG00000288861	0
IGLV2-14	0
IGLV3-13	0
IGLV3-12	0
ENSG00000231392	0
ENSG00000275772	0
ENSG00000289120	0
IGLV2-11	0
ENSG00000274381	0
IGLV3-10	0
ENSG00000226477	0
IGLV3-9	0
IGLV2-8	0
MIR650	0
ENSG00000237127	0
IGLV3-7	0
IGLV3-6	0
IGLV2-5	0
IGLV3-4	0
IGLV4-3	0
IGLV3-2	0
IGLV3-1	0
MIR5571	0
IGLL5	0
IGLJ1	0
IGLC1	0
IGLJ2	0
IGLC2	0
IGLJ3	0
IGLC3	0
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0
IGLJ6	0
IGLC6	0
IGLJ7	0
IGLC7	0
ENSG00000237472	0
ENSG00000223679	0
RSPH14	6
GNAZ	14
RAB36	22
BCR	945
BCRP8	0
RN7SL263P	0
FBXW4P1	2
ENSG00000214526	0
LINC02556	0
CES5AP1	5
ENSG00000290449	4
ENSG00000290920	34
CCDC188BP	0
ZDHHC8BP	0
LINC01659	3
ENSG00000227755	2
FAM230I	0
ENSG00000287864	0
LINC02557	0
PCAT14	32
ENSG00000224277	0
IGLL1	0
ENSG00000272733	12
ENSG00000278655	0
DRICH1	10
ENSG00000275609	0
ENSG00000211683	5
GUSBP11	92
ENSG00000290958	5
ENSG00000234353	0
ASLP1	0
ENSG00000291299	33
ENSG00000272578	0
RGL4	24
ENSG00000290440	0
ZNF70	252
VPREB3	11
C22orf15	0
CHCHD10	356
MMP11	34
SMARCB1	1210
DERL3	0
ENSG00000272973	0
SLC2A11	99
ENSG00000251357	0
ENSG00000279467	1
RN7SL268P	0
MIF	1
MIF-AS1	2
ENSG00000290199	7
ENSG00000273295	18
ENSG00000225282	14
ENSG00000206090	0
ENSG00000231271	0
GSTT2B	12
ENSG00000228039	0
DDTL	4
ENSG00000272787	4
DDT	12
GSTT3P	0
ENSG00000250470	0
GSTT2	8
GSTT4	0
ENSG00000235689	0
CABIN1	1125
ENSG00000232545	2
SUSD2	34
GGT5	904
GGTLC4P	2
POM121L9P	6
BCRP1	0
ENSG00000215464	0
SPECC1L	643
SPECC1L-ADORA2A	1
ADORA2A	25
ADORA2A-AS1	35
UPB1	9
ENSG00000228923	0
GUCD1	3029
SNRPD3	470
ENSG00000286070	4
LRRC75B	237
GGT1	23
ENSG00000230947	0
BCRP3	0
ENSG00000284233	0
ENSG00000284128	0
ENSG00000284070	4
ENSG00000290697	2
POM121L10P	0
ARL5AP4	2
ENSG00000224334	82
ENSG00000282012	0
ENSG00000237601	0
CRIP1P4	0
PIWIL3	0
SGSM1	74
ENSG00000199783	0
LHFPL7	0
KIAA1671	3210
ENSG00000279085	0
ENSG00000279548	8
ENSG00000279006	0
ENSG00000279110	4
KIAA1671-AS1	0
ENSG00000271181	4
CRYBB3	8
ENSG00000236641	0
CRYBB2	3
ENSG00000279298	0
ENSG00000233577	0
ENSG00000285968	0
ENSG00000285690	0
IGLL3P	0
ENSG00000230637	0
ENSG00000231466	8
ENSG00000290796	14
LRP5L	0
ENSG00000272942	0
ENSG00000272798	0
IGLVIVOR22-1	0
CRYBB2P1	184
MIR6817	0
ENSG00000272977	38
GRK3-AS1	0
GRK3	1493
ENSG00000237387	1
YES1P1	16
RNA5SP494	0
MYO18B	40
ENSG00000278960	0
MYO18B-AS1	0
ENSG00000232464	0
RN7SKP169	0
ENSG00000232050	0
LINC02559	0
ENSG00000229770	0
SEZ6L	36
SEZ6L-AS1	0
RNA5SP495	0
ENSG00000230203	0
ASPHD2	14
HPS4	1030
SRRD	426
TFIP11	1438
TFIP11-DT	28
TPST2	1439
MIR548J	0
HMGB1P10	69
ENSG00000286326	0
CRYBB1	6
CRYBA4	0
ISCA2P1	0
MIAT	109
ENSG00000278404	0
ENSG00000206028	0
ENSG00000277941	0
ENSG00000275942	0
MIATNB	54
ENSG00000276991	0
LINC01422	38
RPL15P22	368
ENSG00000235271	5
ENSG00000279440	0
RNU6-1066P	0
ENSG00000279914	0
ENSG00000279848	0
ENSG00000236858	0
ENSG00000280025	0
ENSG00000231405	0
ENSG00000238195	0
LINC01638	14
ENSG00000233574	0
ENSG00000223726	0
LINC02554	0
ENSG00000230051	0
ENSG00000280445	0
ENSG00000287034	0
ENSG00000227880	0
ENSG00000224027	0
ENSG00000289489	0
CPMER	0
ENSG00000231495	0
ENSG00000226169	0
MN1	423
PITPNB	4833
TTC28-AS1	238
ENSG00000277460	0
MIR3199-1	0
MIR3199-2	0
ENSG00000276150	0
TTC28	1474
ENSG00000274342	0
ENSG00000276675	0
RN7SL757P	0
MIR5739	0
RN7SL162P	0
CHEK2	438
HSCB	337
CCDC117	3426
XBP1	13693
ENSG00000226471	78
ENSG00000272858	0
ENSG00000224256	0
ZNRF3	339
ZNRF3-IT1	0
ZNRF3-AS1	0
C22orf31	0
KREMEN1	1311
ENSG00000226772	0
RNU6-810P	0
RNU6-1219P	0
EMID1	18
RHBDD3	278
ENSG00000237015	3
EWSR1	3954
GAS2L1	282
RASL10A	5
ENSG00000273216	0
AP1B1	3193
ENSG00000280968	0
SNORD125	0
ENSG00000290778	2
ENSG00000285697	0
ENSG00000242156	9
RFPL4AP6	0
RFPL1S	22
RFPL1	0
NEFH	30
ENSG00000282816	0
THOC5	882
ENSG00000234208	0
NIPSNAP1	1072
NF2	1194
RPEP4	1
CABP7-DT	2
CABP7	4
ZMAT5	146
ENSG00000287967	2
UQCR10	378
ASCC2	1991
MTMR3	516
RNU6-331P	0
ENSG00000279159	224
MIR6818	0
HORMAD2-AS1	0
CNN2P1	12
HORMAD2	2
RPL36P17	0
RPS3AP51	0
ENSG00000225676	0
ENSG00000289846	0
LIF-AS1	2
LIF	4400
LIF-AS2	13
OSM	6
ENSG00000289888	0
ENSG00000279699	12
CASTOR1	11
ENSG00000248751	0
TBC1D10A	857
SF3A1	9365
CCDC157	4
RNF215	312
SEC14L2	210
ENSG00000249590	0
ENSG00000273350	2
RNU6-564P	4
ENSG00000272689	4
MTFP1	6
ENSG00000273428	0
ENSG00000230137	0
SEC14L3	2
ENSG00000181123	0
SDC4P	0
SEC14L4	6
SEC14L6	0
SIRPAP1	26
GAL3ST1	84
PES1	2770
ENSG00000223831	0
TCN2	368
SLC35E4	140
DUSP18	22
RPL13AP26	22
ENSG00000288153	0
OSBP2	82
MIR3200	0
EIF4HP2	14
MORC2-AS1	0
MORC2	1173
TUG1	3548
ENSG00000276664	0
ENSG00000276057	0
ENSG00000276965	0
ENSG00000275307	0
ENSG00000269987	0
ENSG00000269972	0
ENSG00000278920	6
RN7SL633P	0
SMTN	2805
ENSG00000273387	14
SELENOM	2027
ENSG00000235573	0
INPP5J	52
PLA2G3	2
ENSG00000214125	0
MIR3928	0
RNF185	2013
RNF185-AS1	0
LIMK2	2773
RNU6-1128P	0
PIK3IP1	1322
PIK3IP1-DT	13
RNA5SP496	0
PATZ1	402
LINC01521	4
RNU6-338P	0
DRG1	3187
EIF4ENIF1	742
ENSG00000240591	34
RNU6-28P	0
SFI1	178
ENSG00000287817	8
H2AZP6	0
ENSG00000229169	0
ENSG00000214093	0
PISD	1010
MIR7109	0
PRR14L	2524
DEPDC5	172
ENSG00000285404	0
RN7SL20P	0
ENSG00000236132	0
RNU6-201P	0
ENSG00000227813	0
YWHAH-AS1	11
YWHAH	2863
ENSG00000227519	0
LINC02558	0
RN7SL305P	0
ENSG00000232346	364
SLC5A1	2
AP1B1P1	0
ENSG00000237439	0
AP1B1P2	0
ENSG00000239674	0
C22orf42	0
ENSG00000230120	0
ENSG00000275656	0
RFPL2	0
IGLCOR22-1	0
SLC5A4-AS1	0
SLC5A4	8
ENSG00000289873	0
CPSF1P1	0
ENSG00000273325	0
ENSG00000234626	6
RFPL3	2
IGLCOR22-2	0
RFPL3S	11
ENSG00000274617	0
ENSG00000274170	0
ENSG00000230736	29
IGLVIVOR22-2	0
ENSG00000241954	13
ENSG00000232218	6
RTCB	5411
BPIFC	1
FBXO7	4390
SYN3	117
SYN3-AS1	1
RNA5SP497	0
ENSG00000229673	0
TIMP3	5247
ENSG00000228194	0
LINC01640	1
ENSG00000228622	0
ENSG00000233632	0
LARGE1	1087
ENSG00000232073	0
ENSG00000230741	0
MIR4764	4
SNORA50B	0
ENSG00000281295	0
LARGE-IT1	0
LARGE-AS1	0
LARGE1-AS1	0
LINC01643	0
ENSG00000224404	0
ENSG00000235485	0
ENSG00000280356	0
ENSG00000234891	0
ENSG00000237316	0
LINC02885	0
ISX	0
LINC01399	0
ENSG00000273068	0
ENSG00000238153	0
RNU7-167P	0
HMGXB4	1320
ENSG00000273176	2
TOM1	3969
MIR3909	1
MIR6069	3
ENSG00000282602	0
ENSG00000282041	0
HMOX1	1331
MCM5	224
ENSG00000233388	0
ENSG00000273044	0
RASD2	488
ENSG00000288777	0
MB	0
ENSG00000268818	0
APOL6	1150
ENSG00000228587	0
MRPS16P3	0
APOL5	0
RBFOX2	9158
NDUFA9P1	6
ENSG00000279652	6
ENSG00000279927	0
ENSG00000279217	0
ENSG00000279714	0
ENSG00000279805	0
APOL3	26
MTCO1P20	0
MTCO2P20	0
MTATP6P20	0
MTCO3P20	0
MTCYBP34	0
MTND1P10	0
APOL4	240
ENSG00000288778	50
APOL2	923
APOL1	144
MYH9	23727
MIR6819	0
ENSG00000287269	2
MYH9-DT	0
RPS15AP38	32
ENSG00000228719	2
TXN2	2127
FOXRED2	202
EIF3D	9661
ENSG00000188078	0
ENSG00000229971	0
CACNG2	2
ENSG00000261675	0
CACNG2-DT	0
ENSG00000287773	0
IFT27	151
ENSG00000286485	4
PVALB	16
ENSG00000234979	0
NCF4-AS1	0
NCF4	1105
CSF2RB	2295
CSF2RBP1	0
LL22NC01-81G9.3	0
TEX33	0
TST	252
MPST	1796
ENSG00000287236	2
KCTD17	111
RN7SKP214	0
TMPRSS6	32
ENSG00000231467	0
IL2RB	918
ENSG00000235237	0
C1QTNF6	680
SSTR3	37
ENSG00000226233	2
RAC2	3486
CYTH4	910
ENSG00000237862	4
ELFN2	58
ENSG00000272694	0
MFNG	150
CARD10	181
ENSG00000225867	0
CDC42EP1	1370
LGALS2	12
GGA1	1318
SH3BP1	378
ENSG00000285304	0
PDXP-DT	12
PDXP	12
RN7SL385P	0
LGALS1	4935
NOL12	33
ENSG00000100101	0
TRIOBP	1992
H1-0	16808
GCAT	36
GALR3	0
ANKRD54	240
MIR658	0
MIR659	0
EIF3L	14037
ENSG00000279738	81
RNU6-900P	0
MICALL1	1423
ENSG00000278948	101
C22orf23	146
ENSG00000272582	8
POLR2F	369
MIR6820	0
SOX10	8
MIR4534	0
ENSG00000222044	14
ENSG00000273214	0
PICK1	310
ENSG00000233739	0
SLC16A8	19
BAIAP2L2	68
ENSG00000272720	27
PLA2G6	187
ENSG00000279080	0
MAFF	3724
TMEM184B	5159
ENSG00000235246	0
RN7SL704P	0
CSNK1E	3224
TPTEP2-CSNK1E	2
ENSG00000291015	62
TPTEP2	7
ENSG00000229955	0
ENSG00000286144	0
ENSG00000228620	0
KCNJ4	46
ENSG00000286440	0
KDELR3	2937
DDX17	21200
DMC1	14
RPS29P31	0
FAM227A	30
CBY1	115
ENSG00000230912	0
ENSG00000228274	23
ENSG00000287219	0
TOMM22	1341
JOSD1	2493
GTPBP1	4770
PRDX3P1	20
SUN2	814
ENSG00000244491	0
ENSG00000230149	4
ENSG00000273096	2
ENSG00000225450	0
ENSG00000272669	24
ENSG00000273076	6
DNAL4	149
NPTXR	790
CBX6	4920
ENSG00000288106	0
ENSG00000235209	4
APOBEC3A	36
APOBEC3B	735
APOBEC3B-AS1	0
APOBEC3C	1296
ENSG00000284554	0
APOBEC3D	39
APOBEC3F	418
ENSG00000289963	8
ENSG00000259421	0
APOBEC3G	482
ENSG00000290922	0
ENSG00000225720	0
APOBEC3H	19
CBX7	130
COX5BP7	0
ENSG00000279833	14
FUNDC2P4	2
PDGFB	360
ENSG00000284633	0
ENSG00000224794	6
RPL3	85839
SNORD83B	0
SNORD83A	3
SNORD43	0
SYNGR1	659
ENSG00000280216	8
TAB1	298
MGAT3	739
MGAT3-AS1	0
MIEF1	2785
MIURF	0
ATF4	16518
RPS19BP1	680
CACNA1I	336
ENTHD1	0
MTFR2P2	0
RN7SKP210	0
UQCRFS1P1	122
GRAP2	26
TMA7B	8
FAM83F	112
TNRC6B-DT	4
TNRC6B	2594
RPL7P52	0
ADSL	130
ENSG00000284431	18
SGSM3	16
SGSM3-AS1	0
MRTFA	1623
ENSG00000272834	0
ENSG00000227413	2
MRTFA-AS1	2
COX6B1P3	0
RPL4P6	5
ENSG00000289292	0
GAPDHP37	2
MCHR1	192
SLC25A17	1051
RFKP4	0
JTBP1	0
MIR4766	0
ST13	33325
XPNPEP3	1153
DNAJB7	4
RNU6-379P	0
RBX1	1091
ENSG00000237214	294
ACTBP15	0
MIR1281	11
EP300	6538
RNU6-375P	0
ENSG00000232754	0
EP300-AS1	7
LRRC37A14P	0
L3MBTL2	317
L3MBTL2-AS1	13
CHADL	2
RANGAP1	4212
MIR6889	0
ZC3H7B	1570
TEF	564
RNU6-495P	0
ENSG00000273424	2
TOB2	3936
ENSG00000289841	18
ACO2	2373
PHF5A	1209
POLR3H	61
ENSG00000286491	0
CSDC2	24
PMM1	524
DESI1	1313
XRCC6	15180
SNU13	3393
ENSG00000285531	39
RNU6-476P	3
C22orf46P	262
MEI1	28
HMGN2P10	4
RNU6ATAC22P	0
CCDC134	1019
SREBF2-AS1	4
SREBF2	13788
MIR33A	0
SHISA8	10
TNFRSF13C	18
MIR378I	0
CENPM	18
SMIM45	0
SEPTIN3	108
ENSG00000224883	0
WBP2NL	15
SLC25A5P1	0
NAGA	1047
ENSG00000286659	0
PHETA2	149
SNORD13P1	0
SMDT1	339
NDUFA6	1925
ENSG00000270083	3
NDUFA6-DT	40
OLA1P1	134
CYP2D6	19
ENSG00000227370	0
ENSG00000232710	0
ENSG00000281538	2
CYP2D7	112
CYP2D8P	12
TCF20	2954
ENSG00000288719	2
OGFRP1	10
LINC01315	26
NFAM1	493
ENSG00000230107	1
SERHL	22
RRP7A	1348
SERHL2	84
RRP7BP	226
RN7SKP80	114
RNU6-513P	0
POLDIP3	1
ENSG00000289517	0
RNU12	0
ENSG00000270022	0
CYB5R3	1767
ATP5MGL	0
A4GALT	425
RPL5P34	642
GOLGA2P4	0
ENSG00000274717	8
ARFGAP3	8858
PACSIN2	2453
ENSG00000226989	0
TTLL1-AS1	0
TTLL1	141
ENSG00000234735	0
BIK	184
MCAT	160
TSPO	238
TTLL12	851
SCUBE1	33
SCUBE1-AS2	0
ENSG00000234892	0
SCUBE1-AS1	0
LINC01639	0
MPPED1	0
ENSG00000286801	0
EFCAB6-AS1	0
EFCAB6	30
ENSG00000233157	0
HMGN2P9	0
EFCAB6-DT	0
SULT4A1	44
PNPLA5	0
PNPLA3	207
SAMM50	1460
RPL35AP36	8
PARVB	407
ENSG00000279175	0
ENSG00000280434	8
PARVG	168
ENSG00000279933	0
ENSG00000280011	16
SHISAL1	558
ENSG00000220702	0
ENSG00000236079	0
LINC01656	0
MRPS18CP6	0
ENSG00000279642	0
RTL6	1342
KRT18P23	2
LINC00207	0
LINC00229	0
ANP32BP2	1
PRR5	211
PRR5-ARHGAP8	3
ARHGAP8	124
PHF21B	413
RPL6P28	30
ENSG00000230922	0
NUP50-DT	213
ENSG00000273243	19
NUP50	3176
ENSG00000273353	7
KIAA0930	2304
MIR1249	15
ENSG00000273287	0
ENSG00000213752	0
UPK3A	20
FAM118A	1315
SMC1B	2
RIBC2	3
ENSG00000232363	0
FBLN1	21514
LINC01589	4
RNU6-1161P	0
ENSG00000280383	46
ATXN10	3019
MIR4762	0
ENSG00000235347	2
ENSG00000279954	3
ENSG00000235091	0
WNT7B	2
ENSG00000280424	0
ENSG00000273145	29
LINC00899	14
ENSG00000289160	0
PRR34	0
ENSG00000273289	0
PRR34-AS1	0
MIRLET7BHG	2
ENSG00000231010	0
LINC02939	0
ENSG00000289044	0
MIR3619	0
MIRLET7A3	0
MIR4763	0
MIRLET7B	0
PPARA	3853
ENSG00000280384	1
CDPF1	31
ENSG00000289858	8
PKDREJ	18
TTC38	398
GTSE1-DT	6
GTSE1	94
TRMU	974
CELSR1	1269
FAM136EP	0
ENSG00000288754	16
LINC02925	6
GRAMD4	906
CERK	3553
TBC1D22A-DT	136
TBC1D22A	789
TBC1D22A-AS1	8
ENSG00000278881	0
ENSG00000280312	0
ENSG00000224715	4
LINC01644	0
LINC00898	0
EPIC1	0
ENSG00000232897	0
ENSG00000279712	0
ENSG00000235154	0
ENSG00000278890	0
ENSG00000238192	0
ENSG00000229275	0
ENSG00000285707	0
MIR3201	0
ENSG00000288540	0
ENSG00000285855	0
ENSG00000233179	0
ENSG00000287225	0
TAFA5	56
ENSG00000281732	0
MIR4535	0
LINC01310	0
NHIP	18
ENSG00000285623	0
RPL35P8	0
ENSG00000280199	0
ENSG00000285722	0
MIR3667HG	1
ENSG00000280224	0
ENSG00000279597	0
MIR3667	0
ENSG00000212939	0
ENSG00000213279	0
ENSG00000235111	0
ENSG00000288834	0
ENSG00000286393	0
ENSG00000226954	0
RN7SKP252	0
RPL5P35	0
BRD1	1783
ENSG00000279345	8
ENSG00000236867	1
ENSG00000260613	8
ENSG00000229409	0
ENSG00000279494	0
ZBED4	1032
ALG12	440
ENSG00000273192	0
CRELD2	391
ENSG00000278869	2
PIM3	5851
MIR6821	0
IL17REL	14
TTLL8	10
MLC1	78
MOV10L1	20
ENSG00000280395	0
PANX2	1369
TRABD	1124
ENSG00000273188	9
TRABD-AS1	5
SELENOO	401
ENSG00000272836	23
SELENOO-AS1	8
TUBGCP6	1753
ENSG00000288871	0
HDAC10	63
MAPK12	556
MAPK11	101
PLXNB2	13066
DENND6B	101
ENSG00000227484	0
ENSG00000279182	0
PPP6R2	1068
SBF1	4350
ADM2	355
MIOX	18
LMF2	2569
NCAPH2	622
SCO2	16
ENSG00000272821	0
TYMP	1637
ODF3B	721
ENSG00000273272	2
ENSG00000289947	3
KLHDC7B-DT	1
KLHDC7B	54
SYCE3	2
CPT1B	53
CHKB-CPT1B	35
CHKB	39
CHKB-DT	2
ENSG00000272940	0
MAPK8IP2	286
ARSA	576
ENSG00000289244	3
ENSG00000286508	0
SHANK3	940
RNU6-409P	0
ENSG00000225929	4
ACR	32
ENSG00000254499	0
ENSG00000213683	48
RABL2B	263
RPL23AP82	0
ENSG00000228572	0
PLCXD1	0
GTPBP6	0
LINC00685	0
PPP2R3B	0
ENSG00000281849	0
ENSG00000280767	0
FABP5P13	0
KRT18P53	0
SHOX	0
ENSG00000237531	0
RPL14P5	0
CRLF2	0
CSF2RA	0
MIR3690	0
RNA5SP498	0
IL3RA	0
SLC25A6	0
LINC00106	0
ASMTL-AS1	0
ASMTL	0
P2RY8	0
AKAP17A	0
ASMT	0
ENSG00000289620	0
LINC02968	0
ENSG00000234622	0
DHRSX	0
DHRSX-IT1	0
ZBED1	0
ENSG00000289007	0
MIR6089	0
CD99P1	0
LINC00102	0
CD99	0
XG	0
GYG2	534
GYG2-AS1	6
ARSD	501
ARSD-AS1	0
ARSL	257
ARSH	2
ARSF	4
RN7SL578P	0
RPS24P21	0
LINC01546	2
MXRA5	1330
ASS1P4	0
SNORA48B	0
RNU6-114P	0
PRKX	1069
RNU6-146P	0
PRKX-AS1	1
RPS27AP20	6
ENSG00000285756	1559
ENSG00000286431	75
RPL24P9	0
ENSG00000236513	0
MTND6P12	0
MTCYBP12	0
HADHBP1	16
ENSG00000201660	0
LINC03070	60
NLGN4X	218
ENSG00000252291	0
MIR4770	0
RPS5P8	2
VCX3A	0
PUDP	518
RPS27AP17	0
ENSG00000228550	0
STS	890
MIR4767	0
ENSG00000279682	0
VCX	0
ENSG00000274923	0
PNPLA4	296
ENSG00000285679	20
MIR651	0
VCX2	0
VCX3B	0
ENSG00000287171	0
ANOS1	237
DRAXINP1	0
FAM9A	0
ANAPC15P1	0
ENSG00000229012	0
ENSG00000285896	0
NOLC1P1	0
FAM9B	0
RNA5SP499	0
BRK1P1	0
ENSG00000228543	0
ENSG00000232111	0
ENSG00000282306	0
ENSG00000282501	0
ENSG00000282358	0
ENSG00000282668	0
ENSG00000282299	0
ENSG00000282697	0
ENSG00000282222	0
ENSG00000281955	0
ENSG00000281941	0
ENSG00000282300	0
TBL1X	4121
GPR143	90
SHROOM2	1104
EIF5P1	66
HMGN1P33	2
CLDN34	2
WWC3	2016
WWC3-AS1	0
CLCN4	276
ENSG00000227042	0
MID1	1383
ENSG00000291314	0
RNU6-800P	0
HCCS-DT	22
HCCS	1235
ARHGAP6	458
ENSG00000278218	0
FAM9CP1	2
AMELX	1
MIR548AX	0
GOT2P7	0
ENSG00000282840	0
LIMK2P1	0
MSL3	452
FRMPD4	0
FRMPD4-AS1	0
RPL17P49	0
ENSG00000273800	0
RN7SKP290	0
PRPS2	1715
PSMA6P2	2
MRPL35P4	0
TLR7	32
TLR8-AS1	0
TLR8	230
ENSG00000288817	0
TMSB4X	71708
FAM9C	4
ENSG00000289596	0
ENSG00000289959	0
ENSG00000261030	0
LINC02154	196
GS1-600G8.3	0
ATXN3L	0
ENSG00000235592	0
LINC01203	6
GPX1P1	248
EGFL6	3232
RPL30P15	0
MIR6086	0
RN7SKP20	0
TCEANC	160
RAB9A	4880
TRAPPC2	1095
OFD1	2993
GPM6B	406
ENSG00000289449	0
ENSG00000233535	0
ENSG00000212663	0
GEMIN8	432
UBE2E4P	26
GLRA2	4
FANCB	381
NPM1P9	0
MOSPD2	3806
TPT1P14	0
RPL35AP37	0
ASB9	14
ENSG00000288980	0
ASB11	1
PIGA	3235
VEGFD	40
PIR	603
BMX	25
ACE2	29
ENSG00000285602	7
ACE2-DT	0
CLTRN	90
ENSG00000237539	2
CA5BP1	403
CA5B	1087
ENSG00000279413	28
ENSG00000200620	0
ENSG00000288680	0
INE2	0
ZRSR2	1425
AP1S2	1757
ENSG00000289237	0
RNU5F-7P	0
SETP15	0
GRPR	363
ENSG00000238178	127
MAGEB17	3
RPL6P30	0
ENSG00000235071	4
RN7SL658P	0
CTPS2	1378
MIR548AM	0
S100G	0
SYAP1	7258
RNU7-56P	0
TXLNG	3811
RPL12P49	0
RBBP7	4730
RNU4-6P	0
SLC35C2P1	0
REPS2	170
ENSG00000201467	0
CBX1P2	0
CBX1P4	0
ENSG00000238764	0
NHS	60
MIR4768	0
ENSG00000235834	0
NHS-AS1	2
CHP1P3	0
SCML1	4127
FAM136GP	0
RAI2	4
ENSG00000276467	0
MDM4P1	0
LINC01456	0
BEND2	2
SCML2	480
TMSB10P2	0
CDKL5	899
GJA6P	0
RS1	1
PPEF1	8
PPEF1-AS1	0
BLOC1S6P1	0
HAUS1P2	2
PHKA2-AS1	3
PHKA2	1118
RN7SL48P	0
ENSG00000286724	28
ADGRG2	48
PDHA1	2168
MAP3K15	52
EIF5P2	0
SH3KBP1	1354
BCLAF3	205
MAP7D2	105
MIR23C	0
EIF1AX	6569
ENSG00000201882	3
ENSG00000201592	2
EIF1AX-AS1	13
RPS6KA3	7159
ENSG00000283631	0
ENSG00000283400	0
RN7SKP183	0
ENSG00000283380	0
ENSG00000283546	0
RNU6-133P	0
CNKSR2	61
RARRES2P3	0
ENSG00000288832	0
KLHL34	0
SMPX	54
MBTPS2	1003
ENSG00000275681	0
YY2	14
CYTH1P1	0
SMS	6300
PHEX	36
PHEX-AS1	0
PTCHD1-AS	0
ENSG00000289084	0
CBLL2	0
METTL15P3	0
RNU6-266P	0
ENSG00000231011	0
ENSG00000237019	0
DDX53	0
FAM3C2P	214
PDCL2P1	0
PTCHD1	83
HIKESHIP1	4
PRDX4	4236
ACOT9	1950
ENSG00000233785	16
SAT1	56450
ENSG00000288706	0
APOO	352
RPL9P7	196
CXorf58	3
KLHL15	4750
EIF2S3	33637
ENSG00000201407	0
ZFX-AS1	0
ZFX	2697
ENSG00000289472	0
SUPT20HL2	2
SUPT20HL1	0
RPS26P58	66
PDK3	2030
SNRPEP9	0
PCYT1B	38
H2BP7	0
PCYT1B-AS1	0
ENSG00000236487	0
POLA1	511
SCARNA23	0
EEF1B2P3	456
ARX	0
PAFAH1B2P1	0
RN7SL91P	0
METTL1P1	0
RPP40P1	0
RANBP1P1	40
ENSG00000233403	0
MAGEB18	2
ENSG00000232446	0
MAGEB6B	0
ENSG00000227511	0
MAGEB6	0
ENSG00000232644	0
MAGEB5	0
ENSG00000237171	0
ENSG00000228464	0
FMN2P1	0
VENTXP1	0
ENSG00000236160	0
RPL7P58	0
HMGA1P1	2
RNU1-142P	0
ENSG00000242021	0
ENSG00000228933	2
AMZ2P3	0
PTP4A1P5	0
PPP4R3C	0
RDXP2	2
RDXP3	16
DCAF8L2	0
MAGEB10	0
ENSG00000229731	0
ENSG00000226199	0
ENSG00000232834	0
ENSG00000228345	0
VKORC1P1	0
ORC1P1	0
DCAF8L1	0
MIR6134	0
ENSG00000223742	0
IL1RAPL1	26
H3P43	12
ENSG00000201666	0
ENSG00000237994	0
RNA5SP500	0
ENSG00000227393	0
MIR4666B	0
PIGFP3	0
ENSG00000270794	0
MAGEB2	0
MAGEB3	2
MAGEB4	0
MAGEB1	0
PLCE1P1	0
NR0B1	16
TASL	181
CKS1BP6	0
FTLP2	1500
GK	319
GK-IT1	9
ENSG00000241886	13
GK-AS1	5
ENSG00000277876	0
TAB3	2290
TAB3-AS1	0
TAB3-AS2	0
FTHL17	0
DMD	442
RNU6-894P	0
ENSG00000285900	1
RNA5SP501	0
NPM1P8	4
ENSG00000289215	0
MIR3915	0
MIR548F5	0
DMD-AS3	0
TBCAP1	150
ENSG00000215310	0
ENSG00000287700	0
ENSG00000233928	8
FAM47A	2
FTH1P14	0
ENSG00000233571	0
SRSF2P1	0
ENSG00000271136	0
TMEM47	1056
ENSG00000225384	0
ENSG00000273704	0
FAM47B	0
ENSG00000229347	0
RNU6-1087P	0
SIAH1P1	0
ENSG00000233663	0
ENSG00000271088	0
NFYCP1	0
MAGEB16	0
ENSG00000271519	0
CFAP47	17
RNU6-641P	0
HMGB1P16	0
ENSG00000226484	0
RPS15AP40	0
ENSG00000286475	0
H2AL1Q	0
ENSG00000275314	0
ENSG00000290955	0
ENSG00000235510	0
TFDP1P2	4
ENSG00000289708	0
ENSG00000231069	0
FAM47C	0
FTHL18P	0
ENSG00000214071	0
MOB1AP2	0
PRRG1	1147
ENSG00000250349	0
ENSG00000241607	0
FTH1P19	0
FTH1P27	0
FAM47DP	0
LANCL3	54
XK	40
H2AL1MP	0
CYBB	3254
DYNLT3	546
RNU6-49P	0
ENSG00000259977	0
SC4MOP	0
H2AP	0
H2AL3	0
SYTL5	104
MIR548AJ2	0
SRPX	2079
ENSG00000226679	4
RPGR	244
ENSG00000252050	0
OTC	0
TDGF1P1	0
BAG1P1	0
FTLP16	0
UBTFL11	0
TSPAN7	221
RNU7-7P	0
ENSG00000235806	4
ENSG00000287729	2
